,count,mean,std,min,25%,50%,75%,max
time,970650.0,970649.0,560405.3274639705,0.0,485324.5,970649.0,1455973.5,1941298.0
Fp1,970650.0,-18622.80829232505,2338.501081557909,-23913.232421875,-20598.62060546875,-18331.494140624996,-16615.673828125,-14489.208984375
Fz,970650.0,-2341.768723509617,171.7971739331767,-2843.4570312499995,-2448.33984375,-2305.8593749999995,-2217.333984375,-1970.849609375
F3,970650.0,-6675.915415290334,817.5582289252627,-9249.853515625,-7162.255859374999,-6439.819335937499,-6016.40625,-5196.97265625
F7,970650.0,-21623.09554597354,1762.6614187145194,-25365.673828124996,-23213.757324218746,-21555.029296875,-20135.302734375,-18521.240234375
FT9,970650.0,-11659.44409813173,8843.878985699923,-41551.953125,-15836.279296874998,-11655.273437499998,-4420.76416015625,4735.791015625
FC5,970650.0,-7902.121092442081,1698.9879860387593,-10112.304687499998,-9654.6875,-8331.34765625,-6300.78125,-4823.095703124999
FC1,970650.0,-18857.310585760428,2082.8585959362813,-23431.54296875,-20439.404296874996,-18770.8251953125,-17144.091796875,-15708.69140625
C3,970650.0,-16625.44329206749,1540.869876211875,-19246.630859375,-18096.09375,-16606.396484375,-15284.33837890625,-13846.97265625
T7,970650.0,-13335.038697389475,526.9804515050553,-14381.54296875,-13795.751953125,-13356.103515624998,-12856.591796874998,-11927.783203125
TP9,970650.0,-34861.67083200932,1853.6409520391987,-40038.23046875,-35884.27734375,-34454.39453125,-33526.0234375,-31590.087890625
CP5,970650.0,-5861.12465787866,507.33288087860535,-7266.943359375,-6269.580078125,-5825.439453125,-5494.189453124999,-4779.638671875
CP1,970650.0,-1774.2535406364293,2098.07158847176,-6885.83984375,-3362.19482421875,-1346.728515625,106.201171875,736.572265625
Pz,970650.0,1015.0297072093282,320.28240822466756,-477.88085937499994,885.009765625,1139.84375,1218.9453125,1448.876953125
P3,970650.0,-9935.2667746102,1776.9051756176698,-14032.763671874998,-11339.990234375,-9857.8125,-8417.54150390625,-7398.4375
P7,970650.0,-18989.233934382326,1137.8497298374823,-21151.513671875,-20085.302734374996,-19048.5107421875,-17987.353515625,-16963.525390624996
O1,970650.0,-12720.238452738258,305.81992738547075,-13547.265624999998,-13025.732421875,-12657.958984374998,-12488.134765624998,-11895.703124999998
Oz,970650.0,-16385.26009210162,1765.3066936988535,-19998.291015625,-17941.9921875,-16364.111328125,-14868.115234375,-13367.968749999998
O2,970650.0,-15621.384491666344,1306.0048524432614,-18352.783203125,-16792.28515625,-15634.667968749998,-14514.599609375,-13319.970703125
P4,970650.0,-11205.209826674618,755.5083890092712,-12803.955078125,-11932.812499999998,-11351.3671875,-10579.736328124998,-9859.521484375
P8,970650.0,3456.251805933846,204.2264291961917,2430.2734375,3366.9433593749995,3514.599609375,3577.83203125,3885.25390625
TP10,970650.0,9669.169613206195,1217.0255828586687,3379.0039062499995,9044.3359375,9930.322265625,10582.51953125,11280.810546874998
CP6,970650.0,6962.936577213079,564.8657377395064,5164.501953125,6580.76171875,7091.015625,7352.490234375,7927.636718749999
CP2,970650.0,-5684.538122710136,660.0578567750464,-7190.283203125,-6090.4296875,-5621.093749999999,-5079.296875,-4683.88671875
Cz,970650.0,-3099.2711367201587,281.18858866025886,-3631.4453125,-3316.5039062499995,-3073.92578125,-2854.8339843749995,-829.4433593749999
C4,970650.0,-10500.74573618516,843.0196183786187,-12875.244140624998,-11147.94921875,-10248.486328124998,-9854.58984375,-8964.111328125
T8,970650.0,-12003.36972129058,661.1141998076629,-13121.484374999998,-12593.798828124998,-12324.12109375,-11363.28125,-10550.87890625
FT10,970650.0,-420688.9144288621,1287.616518035879,-424571.625,-421738.56249999994,-420342.53125,-419835.5,-417830.24999999994
FC6,970650.0,5126.439295973542,304.7396990177497,3708.30078125,5037.01171875,5223.14453125,5312.744140625,5986.083984375
FC2,970650.0,-12906.362922779677,2050.6252237860335,-17390.625,-14560.68115234375,-12708.251953125,-11120.849609374998,-9593.017578125
F4,970650.0,5520.303454736356,569.499497754892,3718.310546875,5109.08203125,5579.98046875,6003.125,6550.390624999999
F8,970650.0,-10425.874016193642,1004.2788079226642,-15453.173828125,-11254.248046875,-10631.689453124998,-9626.965332031248,-8144.824218749999
Fp2,970650.0,-25077.86625027567,2034.9074123229711,-28871.2890625,-27116.748046875,-25111.865234375,-23140.673828125,-19195.3125
AF7,970650.0,-21745.072191727595,2031.8000611380548,-25658.69140625,-23643.701171875,-21790.576171875,-19943.798828124996,-17906.34765625
AF3,970650.0,-15699.385760850493,1297.1777579155118,-18555.468749999996,-16869.23828125,-15650.341796874998,-14654.064941406248,-13157.763671875
AFz,970650.0,-7375.253639082461,1167.066291198867,-10019.677734375,-8426.513671875,-7272.94921875,-6377.001953125,-5280.95703125
F1,970650.0,-15956.82204584436,2834.5375897476088,-21732.2265625,-18624.462890625,-14904.4921875,-13659.765624999998,-11595.751953124998
F5,970650.0,-23233.10791777739,1385.4418815178094,-25691.2109375,-24491.30859375,-23426.318359375,-22064.453124999996,-20308.69140625
FT7,970650.0,-856.3196662875715,140.03998079240824,-1689.4042968749998,-968.212890625,-811.083984375,-757.5683593749999,-558.349609375
FC3,970650.0,-18344.081878525343,1655.4270372622034,-22080.224609374996,-19698.13232421875,-18187.451171875,-16947.998046875,-15548.388671875
FCz,970650.0,7266.0440008487385,354.1255658853674,5766.210937499999,7056.25,7435.742187499999,7500.29296875,7785.302734375
C1,970650.0,-5908.230409440919,2527.5826619706318,-12122.753906249998,-7660.485839843749,-5083.935546875,-3920.3125,-2880.712890625
C5,970650.0,-14379.870871252913,1232.806627619656,-17739.2578125,-15275.48828125,-14052.978515625,-13393.261718749998,-12708.642578125
TP7,970650.0,-25835.68942812363,1441.7021032355797,-28614.013671874996,-27249.560546875,-26016.162109374996,-24515.087890625,-23242.96875
CP3,970650.0,-4907.506684571067,74.59458725949507,-5144.62890625,-4955.56640625,-4905.419921874999,-4864.111328124999,-4367.138671875
P1,970650.0,4560.225858739151,302.96025618514136,3188.232421875,4427.294921875,4701.123046875,4750.146484374999,4899.12109375
P5,970650.0,-17342.800604831893,1333.1564329469195,-19847.998046875,-18532.60498046875,-17403.02734375,-16211.42578125,-14971.435546875
PO7,970650.0,-12558.102624630563,557.2341754351828,-14035.15625,-13054.541015624998,-12546.630859375,-12171.728515624998,-11261.523437499998
PO3,970650.0,-10417.130834122108,290.5524959663206,-10876.513671875,-10656.73828125,-10509.521484375,-10224.169921875,-9476.85546875
POz,970650.0,-6847.576825280981,1008.2013904138702,-9575.9765625,-7537.841796875,-6783.203125,-6008.3984375,-5258.251953125
PO4,970650.0,-2293.697942925649,758.7657943847411,-4127.978515625,-3065.771484375,-2050.9765625,-1622.6074218749998,-1215.8203125
PO8,970650.0,1286.6054038571126,671.7374199672211,-1188.76953125,976.4648437499999,1627.880859375,1730.517578125,1984.1796875
P6,970650.0,-14457.019780760636,1026.6717505885267,-16264.550781249998,-15505.664062499998,-14520.80078125,-13462.597656249998,-12842.87109375
P2,970650.0,-2563.037404260354,1593.446166425113,-6389.74609375,-3843.3105468749995,-2521.77734375,-1134.375,-262.255859375
CP4,970650.0,5427.631108432896,710.1381044079187,3344.677734375,4946.09375,5611.718749999999,6009.716796875,6275.683593749999
TP8,970650.0,-18227.361759134503,905.187103032136,-20153.759765624996,-19052.44140625,-18177.7587890625,-17571.728515625,-15707.958984375
C6,970650.0,-5935.789469715445,455.35694108978987,-7489.306640624999,-6239.013671875,-5917.7734375,-5598.4375,-4897.265625
C2,970650.0,1500.5522755973768,368.3166913256353,156.884765625,1294.140625,1630.2734375,1740.625,2023.9257812499998
FC4,970650.0,3438.7379300235343,344.04875329456013,2088.37890625,3237.2070312499995,3550.09765625,3708.984375,4090.9667968749995
FT8,970650.0,-5241.565244164268,380.73326873233475,-6626.513671875,-5503.515625,-5150.09765625,-4946.58203125,-4598.046875
F6,970650.0,-28412.571920032646,1561.7859701379648,-31406.34765625,-29820.751953125,-28556.591796875,-27190.380859375,-23943.408203125
