,count,mean,std,min,25%,50%,75%,max
time,951450.0,951449.0,549320.2022955281,0.0,475724.5,951449.0,1427173.5,1902898.0
Fp1,951450.0,-11988.49690111146,652.4782953132827,-13390.234374999998,-12507.65380859375,-11875.244140625,-11474.21875,-9935.058593749998
Fz,951450.0,2957.73684003897,161.43413492795167,2659.27734375,2840.72265625,2921.09375,3046.435546875,3515.283203125
F3,951450.0,-9287.707650524775,932.1303819156774,-10534.86328125,-10085.498046874998,-9697.16796875,-8377.587890625,-7671.679687499999
F7,951450.0,1406.7287838217326,212.88811754370502,957.7148437499999,1269.82421875,1352.490234375,1468.75,2112.6953125
FT9,951450.0,-413183.1946500736,796.6939995466385,-414382.03125,-414028.90625,-413177.43749999994,-412562.28125,-411218.74999999994
FC5,951450.0,-2864.89152047738,377.3579127265571,-3447.607421875,-3231.787109375,-3023.2421874999995,-2540.7226562499995,-2062.939453125
FC1,951450.0,-6709.397003832965,446.8512527948144,-7696.337890624999,-7089.208984374999,-6532.568359375,-6410.693359375,-6053.955078125
C3,951450.0,-3809.575620855421,728.0418093559672,-4669.53125,-4365.0390625,-4104.443359374999,-3377.24609375,-2136.962890625
T7,951450.0,-2357.091524521372,101.52845007387637,-2656.1035156249995,-2426.2695312499995,-2363.623046875,-2294.82421875,-2043.896484375
TP9,951450.0,-411298.49674138817,796.4618387231953,-412496.5625,-412144.03125,-411292.90625,-410677.78125,-409334.28125
CP5,951450.0,-4467.6140116319175,119.70557330864509,-4771.19140625,-4556.982421875,-4474.169921875,-4387.744140625,-4182.12890625
CP1,951450.0,5422.775375998886,420.02507123434384,4797.851562499999,4976.953125,5394.384765624999,5708.056640625,6265.624999999999
Pz,951450.0,-3849.5531409809532,431.5948834399482,-5144.873046875,-4160.400390625,-3627.7832031249995,-3541.69921875,-3285.83984375
P3,951450.0,-81.11485558432196,227.36049795075067,-425.439453125,-298.14453124999994,-89.30664062499999,27.63671875,415.869140625
P7,951450.0,6919.639925153302,148.4423497433168,6594.970703124999,6786.083984375,6935.546874999999,7058.642578125,7228.3203125
O1,951450.0,-4155.09710384479,453.84294127018774,-5036.865234375,-4689.013671875,-3948.33984375,-3780.8105468749995,-3476.9042968749995
Oz,951450.0,-3197.656485506086,276.20990698769174,-3744.775390625,-3530.908203125,-3090.625,-2968.26171875,-2827.9296875
