,count,mean,std,min,25%,50%,75%,max
time,1584300.0,1584299.0,914696.3201522131,0.0,792149.5,1584299.0,2376448.5,3168598.0
Fp1,1584300.0,-1145.860294391401,247.41463518474936,-1948.9257812499998,-1278.22265625,-1127.1484375,-989.9902343749999,2568.310546875
Fz,1584300.0,4138.089744786982,238.92769493705367,3635.302734375,3956.787109375,4087.5,4373.046875,4615.820312499999
F3,1584300.0,9596.633091513455,167.62411137092323,8994.238281249998,9521.337890625,9610.791015625,9702.148437499998,10168.847656249998
F7,1584300.0,459.9427492931125,1136.9174009783078,-1602.34375,-462.744140625,350.0,1460.64453125,2655.7128906249995
FT9,1584300.0,-13537.49414037844,757.8173122086785,-15149.365234375,-14130.859374999998,-13540.13671875,-12898.095703125,-10742.1875
FC5,1584300.0,844.1022937661251,2341.1599458279707,-2659.2285156249995,-1275.830078125,434.66796875,2930.9082031249995,5305.859374999999
FC1,1584300.0,5861.035434554594,489.74650021142753,5053.271484375,5408.837890625,6008.105468749999,6344.091796875,6649.90234375
C3,1584300.0,-4649.701984413463,1531.5437161296907,-7062.158203124999,-6040.820312499999,-4627.001953124999,-3223.6328124999995,-2311.1328125
T7,1584300.0,-9589.80961725136,1284.7475155795944,-11254.150390625,-10747.75390625,-9901.26953125,-8753.3203125,-6932.080078125
TP9,1584300.0,-4573.66796989034,617.8341721341569,-6346.19140625,-4897.216796874999,-4751.513671875,-4417.3828125,-2759.765625
CP5,1584300.0,12054.711761934983,504.27809074159455,11138.4765625,11594.7265625,12244.677734374998,12539.404296874998,12772.94921875
CP1,1584300.0,4724.392992037591,1077.9188209222566,2947.412109375,3779.19921875,4868.115234375,5793.505859375,6194.628906249999
Pz,1584300.0,8067.071471393616,1286.776058151081,6174.462890624999,6845.3125,8053.759765625,9244.335937499998,10084.1796875
P3,1584300.0,1462.4569694250813,1379.2422086581166,-379.88281249999994,216.50390624999997,1327.24609375,2602.392578125,4197.75390625
P7,1584300.0,7436.458853605743,938.7110730004661,6156.787109375,6531.591796875,7261.230468749999,8346.582031249998,9105.2734375
O1,1584300.0,4976.205275712016,1272.2013874187653,2969.0917968749995,3856.4453125,4874.072265625,6070.556640625,7386.083984375
Oz,1584300.0,6880.833895490122,958.3062169107619,5329.58984375,6041.89453125,6818.505859375,7725.732421874999,8645.21484375
O2,1584300.0,6942.886475302825,159.89978248179534,6634.521484374999,6808.154296875,6922.4609375,7034.66796875,7505.2734375
P4,1584300.0,3383.704390561634,189.80243477447166,2997.5585937499995,3203.271484375,3381.103515625,3560.3515625,3752.05078125
P8,1584300.0,-2442.3259938895035,1159.5029051066692,-3819.3359375,-3535.3515624999995,-2839.599609375,-1487.841796875,-75.244140625
TP10,1584300.0,-3213.937734632655,277.60406384123183,-3822.9980468749995,-3416.650390625,-3289.1601562499995,-3058.9355468749995,-2101.9042968749995
CP6,1584300.0,1713.9709370796152,753.0243352515349,783.642578125,977.3437499999999,1492.5292968749998,2315.13671875,3153.7109375
CP2,1584300.0,2082.750732437285,1792.3422562982646,-942.9199218749999,569.189453125,1937.3046875,3811.0839843749995,4751.07421875
Cz,1584300.0,-2156.500432620331,800.0562129249497,-3340.6738281249995,-2844.62890625,-2360.83984375,-1462.2070312499998,-822.5585937499999
C4,1584300.0,-8540.732263552663,320.3463100780752,-9113.330078124998,-8796.630859375,-8591.357421875,-8348.193359374998,-7711.279296875
T8,1584300.0,-13079.193694172653,1212.4881772682797,-14568.701171874998,-14163.427734375,-13368.798828124998,-12263.818359375,-10255.224609375
FT10,1584300.0,-11984.236672168652,738.5769500669468,-14520.361328125,-12180.17578125,-11812.40234375,-11531.34765625,-9364.794921875
FC6,1584300.0,-7213.47215810635,1570.7885878366692,-9225.244140625,-8594.43359375,-7603.369140625,-6056.4453125,-3644.482421875
FC2,1584300.0,1284.2653901824249,1014.5970211996281,-229.931640625,355.37109375,1225.6835937499998,2279.39453125,2883.544921875
F4,1584300.0,-1180.1134362437767,401.8798478407761,-2481.298828125,-1385.009765625,-1025.634765625,-910.05859375,-334.86328125
F8,1584300.0,-2279.7572469530114,449.8224869300586,-3004.00390625,-2684.1796874999995,-2262.060546875,-1960.6933593749998,-818.994140625
Fp2,1584300.0,-6964.677145373992,1370.9455669638685,-11020.458984375,-8428.955078125,-6442.919921875,-6079.541015624999,-2771.337890625
AF7,1584300.0,-1207.622849442084,220.12219544529663,-1941.8457031249998,-1322.119140625,-1194.384765625,-1074.1210937499998,2107.2265625
