,count,mean,std,min,25%,50%,75%,max
time,1005300.0,1005299.0,580410.5142913936,0.0,502649.5,1005299.0,1507948.5,2010598.0
Fp1,1005300.0,9568.626004776248,6765.182220449208,-10252.880859374998,2655.95703125,9182.958984375,16596.88720703125,40553.5625
Fz,1005300.0,9572.94427075562,5696.473793207215,-14170.8984375,4540.234375,13020.947265625,13290.33203125,26655.322265625
F3,1005300.0,22599.06325657414,6253.369284089344,-2194.43359375,16675.09765625,25709.326171874996,26065.0390625,42807.03124999999
F7,1005300.0,2335.313555149893,2876.693408613414,-21810.986328125,401.85546875,2937.841796875,3553.2348632812495,23370.361328125
FT9,1005300.0,3193.8191229549793,4191.796952192627,-23701.806640625,-607.2265625,3949.853515625,7226.953124999999,22060.546875
FC5,1005300.0,21374.251915535162,6490.543430243479,-6899.70703125,15666.113281249998,20686.4013671875,27785.009765625,37929.98046875
FC1,1005300.0,35247.84168107468,6190.454109371167,9663.818359375,29515.71044921875,36137.376953125,41201.26953125,52591.35546875
C3,1005300.0,34843.903230394535,6388.4200529173795,6581.4453125,29067.822265624996,33750.14453125,41337.546875,52338.1328125
T7,1005300.0,7661.432770185206,5169.073839167278,-19522.509765624996,2926.123046875,8216.7724609375,11996.484375,24843.26171875
TP9,1005300.0,3083.511171163925,5116.618725987501,-23989.94140625,-1489.2578125,2559.08203125,8172.558593750001,21109.08203125
CP5,1005300.0,37964.169054544116,5641.895691301721,8771.2890625,33316.7841796875,36273.77734375,43520.80078125,55278.3203125
CP1,1005300.0,42079.87497323366,5069.928161435796,13803.271484374998,37713.609375,40417.72265624999,47018.11328124999,59423.87499999999
Pz,1005300.0,-4517.795857389429,3768.163853366557,-33180.90624999999,-7919.335937499999,-5554.296875,-814.8437499999999,14546.142578124998
P3,1005300.0,39293.852424859186,5518.3053587067725,9899.0234375,34808.04296875,37505.80859374999,44806.6875,56713.18359375
P7,1005300.0,12605.718755245636,7790.007988335957,-14927.197265625,5171.6796875,12749.3408203125,20734.375,26499.072265625
O1,1005300.0,35753.71567541639,5304.177324846472,6346.484375,31507.51953125,34024.291015625,41018.1640625,53671.28906249999
Oz,1005300.0,39123.29576174595,4847.682722910969,10132.12890625,35226.60937499999,37809.59375,43793.796875,57568.89453125
O2,1005300.0,24261.129884487218,5168.054376403495,-4620.80078125,20005.664062499996,22910.058593749996,29259.912109374996,42371.7265625
P4,1005300.0,36610.80903336535,5688.560364436187,6835.7421875,31916.748046875,34130.61328125,42356.4921875,54217.91796874999
P8,1005300.0,9579.390275922377,9161.973597174996,-21766.9921875,1098.3642578125,6463.623046874999,19543.85986328125,22572.021484375
TP10,1005300.0,5114.876860640558,5091.352485758951,-20096.386718749996,-613.134765625,5609.3994140625,9633.251953125,41224.8515625
CP6,1005300.0,15326.022044880881,8113.088241643987,-14668.261718749998,7774.023437499999,13657.592773437498,23677.099609375,31892.529296875
CP2,1005300.0,540.7681727275129,3737.18593330876,-25516.455078125,-2444.7265625,1308.6425781249998,4136.03515625,18914.794921875
Cz,1005300.0,4286.322696835678,4951.758905091175,-20306.152343749996,-236.47460937499997,5441.064453125,9083.10546875,20909.9609375
C4,1005300.0,34178.914915238296,5607.866265536155,5837.890625,29162.255859375,32867.333984375,39788.62109375,51586.08203125
T8,1005300.0,8196.983194391989,5423.088586165489,-14924.8046875,2695.556640625,11162.8173828125,12578.564453125,27066.69921875
FT10,1005300.0,33108.4276583774,6311.405855345971,5572.75390625,27155.566406249996,33019.603515625,39372.65625,50172.0703125
FC6,1005300.0,33509.719767027724,6204.970159853835,5410.302734375,27884.89990234375,33040.037109375,39624.8515625,50863.13281249999
