,count,mean,std,min,25%,50%,75%,max
time,1256925.0,1256924.0,725686.2757762475,0.0,628462.0,1256924.0,1885386.0,2513848.0
Fp1,1256925.0,2076.9304099818255,1391.6915123963038,-927.9785156249999,988.76953125,2542.626953125,3215.6249999999995,4549.70703125
Fz,1256925.0,-3148.307236270437,691.2195902723782,-4243.5546875,-3724.169921875,-3291.6015625,-2654.833984375,-1393.0664062499998
F3,1256925.0,7940.054193984078,1286.4129554564204,5281.298828124999,6742.87109375,8418.5546875,8946.044921875,10396.044921875
F7,1256925.0,-15735.909674116334,1919.4036306281037,-19282.031249999996,-17218.701171875,-15677.685546875,-14216.259765625,-10952.001953125
FT9,1256925.0,-410622.3483803976,2100.389250433814,-414948.18749999994,-412303.21875,-410581.78125,-408537.0,-407248.96875
FC5,1256925.0,7510.33342598411,1269.1139759409637,5358.447265625,6250.439453124999,7932.714843749999,8530.712890625,10424.51171875
FC1,1256925.0,6675.572320399673,1128.625831885773,3538.4765624999995,5978.173828125,6662.3046875,7783.544921875,8143.5546875
C3,1256925.0,10755.75791097787,1545.9278359195716,7500.5859375,9468.65234375,11048.388671875,12013.0859375,13195.166015624998
T7,1256925.0,9376.526770558294,1599.0272830752665,6339.892578125,7848.681640624999,9796.630859374998,10626.416015625,12358.935546875
TP9,1256925.0,-408735.80500502215,2100.0470208171455,-413060.78125,-410416.49999999994,-408695.4375,-406650.71875,-405362.59375
CP5,1256925.0,5875.016590626989,1359.624232122991,3585.2050781249995,4622.705078125,6364.892578125,6755.908203125,8594.189453125
CP1,1256925.0,-833.6552605596247,409.6211675915956,-1978.5156249999998,-1109.228515625,-793.1640624999999,-475.34179687499994,-285.30273437499994
Pz,1256925.0,-5893.45101027029,1578.7086510481588,-8532.12890625,-7372.55859375,-5854.736328124999,-4346.337890625,-3614.55078125
P3,1256925.0,7748.7233246175565,1274.295738194867,5261.865234375,6568.994140624999,8183.447265624999,8769.482421874998,10063.867187499998
P7,1256925.0,8645.95779661923,1759.7093823421856,5336.279296875,6967.67578125,8870.947265625,10052.44140625,11630.2734375
O1,1256925.0,-2278.9783849038827,1610.0588562303337,-3907.5683593749995,-3406.7382812499995,-3139.0625,-930.46875,1346.9238281249998
Oz,1256925.0,-7421.387303285113,1919.9638971578947,-9852.441406249998,-8648.681640625,-8209.423828125,-6027.294921875,-2761.083984375
O2,1256925.0,-9540.806808017956,1590.8672204576217,-12086.914062499998,-10518.115234375,-9944.580078125,-8512.646484374998,-5199.70703125
P4,1256925.0,4760.164621900919,1327.139585531306,2680.908203125,3660.5957031249995,4847.656249999999,5402.929687499999,8194.3359375
P8,1256925.0,-17735.045059355547,2528.180278329764,-21371.875,-19860.302734374996,-18178.61328125,-15887.499999999998,-11886.9140625
TP10,1256925.0,-408562.70685134357,2100.4482901668857,-412887.43749999994,-410243.59374999994,-408522.49999999994,-406476.90625,-405188.99999999994
CP6,1256925.0,-17350.617083777746,2049.230442816016,-21002.001953125,-18955.078125,-17349.755859375,-15919.921875,-12423.291015624998
CP2,1256925.0,-6197.018140439465,747.784461927464,-7727.197265624999,-6599.21875,-6140.771484375,-5777.099609375,-4724.658203125
Cz,1256925.0,9894.237876810905,1078.875559162138,7065.52734375,9126.513671875,9952.490234375,10924.4140625,11240.8203125
C4,1256925.0,-15983.35328848492,2721.6022382761025,-20751.367187499996,-17912.548828125,-16153.662109374998,-14388.720703125,-9688.96484375
T8,1256925.0,-18615.20214433911,2742.2990972189136,-23688.916015625,-20278.80859375,-18946.19140625,-17695.458984375,-11888.281249999998
FT10,1256925.0,-20440.222372198645,2429.169753314963,-28446.337890625,-22349.0234375,-20745.166015625,-18163.18359375,-15894.580078124998
FC6,1256925.0,-8573.308185270787,2123.4052567485846,-11475.244140625,-10056.396484374998,-9259.619140625,-6913.916015624999,-3454.9316406249995
FC2,1256925.0,-3180.1141385319083,584.8058876356903,-4310.400390625,-3683.9843749999995,-3176.07421875,-2741.552734375,-1964.9414062499998
F4,1256925.0,-15368.52415147427,1850.2385583125852,-19587.5,-16933.056640625,-15094.091796874998,-13940.625,-11786.328124999998
F8,1256925.0,-13353.076978810826,2213.061860333988,-18110.7421875,-15301.708984374998,-13300.878906249998,-11363.8671875,-9686.71875
Fp2,1256925.0,-4949.899003699194,2172.482618866688,-9949.853515625,-6719.82421875,-4880.56640625,-2855.078125,-1375.1953125
AF7,1256925.0,-4464.735666011857,2432.162126715699,-9510.595703125,-6345.21484375,-4343.65234375,-2204.541015625,-654.3457031249999
AF3,1256925.0,-3892.240175171736,2152.163986565876,-8214.599609375,-5468.017578125,-3854.8339843749995,-1939.94140625,83.25195312499999
AFz,1256925.0,-7804.411507164372,3164.7273820396917,-13915.380859375,-10317.724609374998,-7561.523437499999,-4794.189453125,-3239.4531249999995
F1,1256925.0,11369.104077434451,1513.0946091268136,7902.392578125,10074.51171875,11841.943359375,12612.890625,13890.234375
F5,1256925.0,7320.823247101682,1069.2779563889076,5182.71484375,6296.38671875,7854.19921875,8155.46875,9543.798828125
FT7,1256925.0,-1117.4526968640605,966.681415519107,-4024.90234375,-2046.923828125,-1261.62109375,-843.4082031249999,1465.33203125
FC3,1256925.0,5442.948898143349,1053.8580489746714,3177.587890625,4554.150390625,5952.587890625,6251.513671874999,7529.00390625
FCz,1256925.0,6041.3461490918435,513.7081686757766,4375.439453124999,5929.6875,6179.638671874999,6414.111328124999,6709.47265625
C1,1256925.0,11862.115992790565,1657.4973636598393,7921.19140625,10600.87890625,11892.578124999998,13460.107421875,13990.283203124998
C5,1256925.0,-14172.13300801839,1953.945221677573,-17637.939453124996,-15429.052734374998,-14400.292968749998,-12921.044921875,-9632.666015625
TP7,1256925.0,-16142.279350018087,1759.746539294416,-19004.931640625,-17696.142578125,-15928.41796875,-14853.613281249998,-11878.22265625
CP3,1256925.0,-4969.902726084989,1266.471571856433,-6331.4453125,-5774.658203125,-5422.119140625,-4668.26171875,-1910.3027343749998
P1,1256925.0,7511.193587797042,1290.3551268371882,4484.66796875,6512.6953125,7531.982421875,8736.865234375,9211.328125
P5,1256925.0,8274.177593747825,1770.3940508243816,4507.8125,6775.68359375,8422.75390625,9827.34375,10812.451171875
