,count,mean,std,min,25%,50%,75%,max
Oz,921550.0,-296.32426903255725,300.823503744594,-901.025390625,-526.85546875,-319.04296875,-76.806640625,341.357421875
O2,921550.0,7536.38684453587,211.36849669163448,7014.74609375,7322.021484375,7548.388671875,7728.857421875,7979.833984375
P4,921550.0,-1156.4988611981003,206.52881059690247,-1593.84765625,-1332.3242187499998,-1157.9589843749998,-1014.16015625,-709.765625
P8,921550.0,-8982.35877245707,1352.7587241457315,-12220.947265624998,-10091.357421874998,-8564.35546875,-7776.708984374999,-7522.119140624999
TP10,921550.0,-405729.75341428845,730.3836178989087,-407872.84375,-406461.79687499994,-405707.5,-405031.9375,-403727.09375
CP6,921550.0,7865.883531132586,1441.9262818305303,5455.2734375,6543.994140624999,7853.662109374999,9116.552734375,10392.626953125
CP2,921550.0,4244.076848808563,417.6624232936266,3299.0234374999995,3933.50830078125,4355.4443359375,4615.429687499999,4745.21484375
Cz,921550.0,4896.358167211915,487.828028758067,3916.259765625,4513.671875,5028.271484375,5299.755859375,5582.373046874999
C4,921550.0,1041.3861237309086,296.12411666129145,607.71484375,743.115234375,989.599609375,1282.0800781249998,1658.9843749999998
T8,921550.0,-6306.584451912709,421.06946793072194,-7003.857421875,-6692.236328125,-6377.83203125,-5950.87890625,-5375.634765625
FT10,921550.0,-407116.4412730929,729.8731560691401,-409258.49999999994,-407847.78125,-407094.75,-406418.96875,-405113.65625
FC6,921550.0,5488.242262791374,366.09912372137563,4573.6328125,5074.4140625,5589.892578125,5802.587890625,6366.259765625
FC2,921550.0,4342.777862418022,194.5351711746961,4037.0117187499995,4129.833984375,4344.091796875,4518.26171875,4706.201171875
F4,921550.0,1522.9737696721895,203.6293963172172,1080.029296875,1355.1269531249998,1596.044921875,1668.359375,2282.275390625
F8,921550.0,-17790.883811316107,843.7558261216485,-19372.851562499996,-18591.259765625,-17715.087890625,-17059.912109375,-16077.587890624998
Fp2,921550.0,-11751.008469935163,722.7147386176857,-13124.90234375,-12404.785156249998,-11788.378906249998,-11239.794921874998,-4423.095703125
AF7,921550.0,-17452.25798263413,1980.2731774775257,-20690.234374999996,-19628.076171874996,-16830.517578125,-15699.31640625,-6146.582031249999
AF3,921550.0,-17610.481039343107,1213.3680144495825,-19836.71875,-18728.320312499996,-17425.244140625,-16490.576171875,-15555.566406249998
AFz,921550.0,997.1211304154685,214.20562725855342,583.69140625,821.240234375,997.021484375,1201.66015625,1544.23828125
F1,921550.0,-12731.972716334742,1056.446875681531,-14577.197265625,-13721.09375,-12642.333984374998,-11806.73828125,-10945.214843749998
F5,921550.0,-21590.57031684475,1200.5803968489722,-23720.99609375,-22769.091796875,-21456.982421875,-20502.392578125,-19373.193359375
FT7,921550.0,-18333.18464242479,178.76778593952304,-19015.576171875,-18480.517578124996,-18361.1328125,-18182.18994140625,-17698.876953124996
FC3,921550.0,-16283.952939977144,931.6961554359461,-17866.455078125,-17209.326171875,-16115.722656249998,-15470.666503906248,-14616.50390625
FCz,921550.0,14190.198651124041,771.4563430600931,12548.92578125,13551.025390624998,14350.585937499998,14895.996093749998,15159.08203125
C1,921550.0,-2921.538187138432,252.41158653107092,-3357.6171874999995,-3218.4570312499995,-2878.173828125,-2662.841796875,-2527.734375
C5,921550.0,-12157.988730825868,660.0671716104396,-13239.55078125,-12830.224609375,-12131.396484375,-11556.591796875,-10819.384765624998
TP7,921550.0,-11242.836924394533,235.1064444965589,-11698.6328125,-11425.927734374998,-11271.728515625,-11103.271484375,-10343.115234375
CP3,921550.0,-7126.554332501967,1310.4941516882575,-9482.080078125,-8303.369140625,-7046.044921874999,-5904.150390625,-5047.216796874999
P1,921550.0,-9061.587406450071,142.0234429011216,-9272.412109375,-9172.412109375,-9114.111328124998,-8975.048828125,-8673.388671874998
P5,921550.0,-1243.615653802527,424.1988466462577,-1977.4414062499998,-1584.814453125,-1297.412109375,-905.2734374999999,-360.498046875
PO7,921550.0,-5262.563361691495,494.74876808517985,-5960.7421875,-5709.619140624999,-5431.201171875,-4936.34033203125,-4098.33984375
PO3,921550.0,-3833.654907206693,160.06960078400573,-4181.689453125,-4021.1425781250005,-3801.66015625,-3695.3125,-3406.4453125
POz,921550.0,-4689.33757356407,448.141545602529,-5564.697265625,-5092.822265625,-4667.968749999999,-4279.785156249999,-3947.65625
PO4,921550.0,3434.010030178012,177.82535134373597,2991.259765625,3272.4121093749995,3467.724609375,3588.7207031249995,3869.775390625
PO8,921550.0,126.74679924236001,268.23943139404565,-487.353515625,-92.62695312499999,125.048828125,371.240234375,641.69921875
P6,921550.0,-6988.507064248922,184.1904775272707,-7317.333984375,-7105.322265624999,-7027.001953125,-6906.982421875,-6404.638671875
P2,921550.0,-8991.430314680854,740.5306599640766,-10374.8046875,-9628.466796874998,-8821.630859375,-8374.267578125,-7859.814453124999
CP4,921550.0,-1411.2575132949412,99.6742013666795,-1576.7578125,-1493.06640625,-1449.70703125,-1353.173828125,-840.0390625
TP8,921550.0,391.65277531104186,124.80300850229055,129.052734375,308.00781249999994,367.236328125,485.888671875,1057.71484375
C6,921550.0,-1781.861075493564,167.6190278201669,-2053.955078125,-1885.15625,-1840.869140625,-1767.431640625,-855.810546875
C2,921550.0,4263.156921211206,545.7894491842729,2966.89453125,3842.28515625,4414.6484375,4727.880859374999,4956.93359375
FC4,921550.0,-1260.9815778804223,162.80765229909372,-1644.43359375,-1382.71484375,-1225.341796875,-1155.6640625,-558.10546875
FT8,921550.0,-4177.819165591429,202.28000294806196,-4742.626953125,-4364.013671875,-4190.869140625,-3988.0859375,-3528.4667968749995
F6,921550.0,-12907.72340307049,1073.729240975905,-14867.041015624998,-13877.34375,-12684.326171875,-11953.173828125,-11129.736328124998
F2,921550.0,2560.0037386061526,140.44040912306843,2317.3828125,2430.6640625,2535.44921875,2710.0463867187495,2914.9414062499995
AF4,921550.0,5396.832488773584,852.8304503191463,3909.4726562499995,4606.34765625,5445.410156249999,6162.353515625,7052.685546875
AF8,921550.0,-15133.185912787898,1153.2127547548753,-17192.578125,-16291.162109375,-14636.71875,-14401.123046874998,-7531.689453125
VEOG,921550.0,-903006.6840822188,35613.202810816525,-989991.125,-924630.4375,-912305.2812499999,-887304.625,-471036.71875
X,921550.0,-54927.49940247354,81267.61758771725,-647481.0624999999,-90256.55859375,-56478.232421875,-25418.69921875,889507.5625
Y,921550.0,-1247428.8646154392,220517.17228153782,-2382582.5,-1304638.375,-1294560.1249999998,-1280689.5,715620.8125
Z,921550.0,392791.1835749605,172804.62325658716,-13163.983398437498,329547.8125,351722.82812499994,388799.234375,1534224.75
