,count,mean,std,min,25%,50%,75%,max
time,902375.0,902374.0,520986.73783504317,0.0,451187.0,902374.0,1353561.0,1804748.0
Fp1,902375.0,2176.1000207785014,812.8284471889064,904.150390625,1438.6718749999998,1918.1640625,2795.21484375,4208.056640625
Fz,902375.0,799.1371073729048,424.7898924623175,365.771484375,502.49023437499994,586.669921875,955.1513671875,2227.587890625
F3,902375.0,542.3771408349494,613.7194329656503,-582.666015625,18.847656249999996,408.88671874999994,978.515625,1900.4394531249998
F7,902375.0,6420.817537054993,566.5860775188685,5436.71875,5811.962890624999,6387.98828125,6899.31640625,7533.447265625
FT9,902375.0,-2943.228160658938,249.9586533928725,-3421.337890625,-3072.3632812499995,-2990.52734375,-2894.7265625,-1836.5234374999998
FC5,902375.0,3097.127523722122,765.7577889178089,1963.916015625,2399.755859375,2859.716796875,3802.7343749999995,4958.349609375
FC1,902375.0,24951.546083793633,2686.029913968423,19725.1953125,22505.419921875,25168.65234375,27346.875,28949.951171875
C3,902375.0,654.2852013241966,283.9710737361192,54.443359375,369.43359374999994,764.5996093749999,879.4921875,1071.484375
T7,902375.0,744.411733792769,386.0461510604307,103.56445312499999,409.42382812499994,652.3437499999999,1030.17578125,1628.4667968749998
TP9,902375.0,-15569.037590905942,756.3172592356667,-16559.814453125,-16234.912109375,-15846.289062499998,-14976.464843749998,-13823.6328125
CP5,902375.0,7889.977421831712,903.3787927318258,6510.3515625,6976.513671874999,7764.062499999999,8669.04296875,9644.3359375
CP1,902375.0,4375.064833198418,585.4719614904398,3547.4609375,3756.0058593749995,4289.2578125,4886.23046875,5436.474609374999
Pz,902375.0,-4849.1136256644795,664.1372147218183,-5745.263671875,-5407.812499999999,-5097.509765625,-4282.275390625,-3472.8515625
P3,902375.0,12259.233468159111,1877.5744677316256,9280.126953124998,10523.144531249998,12271.09375,13902.880859375,15362.060546874998
P7,902375.0,1460.8915785384056,1427.3798014931021,-320.60546875,30.810546875,1160.302734375,2672.5341796875,4198.14453125
O1,902375.0,10397.911697971498,926.0332091357745,9040.625,9475.4150390625,10290.087890624998,11219.43359375,12064.2578125
Oz,902375.0,-7113.633199499584,835.9030384864253,-8192.48046875,-7891.9921875,-7422.65625,-6481.73828125,-5296.77734375
O2,902375.0,-13232.842117859554,1217.014182621874,-14791.552734375,-14445.092773437498,-13525.927734375,-12074.7314453125,-10822.412109374998
P4,902375.0,4289.555784485819,999.6917289245604,2992.08984375,3217.919921875,4136.083984374999,5188.525390625,6172.900390625
P8,902375.0,-19100.300655767333,745.0995967145883,-20100.48828125,-19774.804687499996,-19347.705078125,-18492.2119140625,-17437.98828125
TP10,902375.0,-21790.04842954573,850.6170552915551,-22931.884765625,-22355.908203125,-22197.216796875,-21641.650390625,-19333.203125
CP6,902375.0,-3533.2777521774137,936.8727317711727,-4688.916015625,-4425.341796875,-3868.505859375,-2650.0,-1469.2871093749998
CP2,902375.0,-3875.3302238991723,1144.0021726926875,-6105.517578125,-4954.833984375,-3719.482421875,-2933.3984375,-2171.630859375
Cz,902375.0,-4909.518085899623,703.1795557859936,-6566.455078125,-5392.3828125,-4729.1015625,-4302.783203125,-3987.40234375
C4,902375.0,3241.538749361494,984.0287801681399,1872.021484375,2230.5175781249995,3121.58203125,4121.2890625,5334.326171875
T8,902375.0,-26470.398120032638,1107.9992385761223,-27725.927734375,-27426.3671875,-26922.802734374996,-25657.32421875,-23585.009765624996
FT10,902375.0,-15788.11543793938,678.9752888639227,-16821.191406249996,-16414.794921875,-15797.070312499998,-15259.326171874998,-14101.513671875
FC6,902375.0,5229.014005088568,1136.6892452830725,3525.2929687499995,4120.01953125,5121.533203125,6209.814453124999,7557.080078124999
FC2,902375.0,-8134.6793060738155,958.6081135340711,-9393.164062499998,-8967.28515625,-8505.76171875,-7387.255859375,-6004.1015625
F4,902375.0,-4987.646331836992,2872.09831032991,-10095.800781249998,-7652.978515625,-4738.96484375,-2399.21875,-271.19140625
F8,902375.0,7464.471137200876,1922.0692923157317,3852.4414062499995,5838.037109374999,7678.90625,9147.4609375,10767.919921874998
Fp2,902375.0,-13638.746655635303,1621.6326188012,-15967.919921875,-15221.6796875,-13809.277343749998,-12256.4453125,-8125.830078125
AF7,902375.0,-3021.0475551712493,1263.9778488894426,-4832.666015625,-4210.1318359375,-3360.64453125,-1922.998046875,-183.447265625
AF3,902375.0,2121.033375413406,367.96327939167776,1189.84375,1766.7480468749998,2117.67578125,2454.4921875,3104.58984375
AFz,902375.0,2102.4314857602335,1306.7412012741274,9.960937499999998,898.095703125,2032.373046875,3218.896484375,4549.853515625
F1,902375.0,2484.8669019579406,471.33337796859104,1709.1308593749998,2008.8378906249998,2448.7792968749995,2902.9296875,3392.822265625
F5,902375.0,10849.564650683093,1806.0910004858968,8141.357421875,9127.9296875,10736.083984375,12414.6728515625,14154.19921875
FT7,902375.0,2325.6570401241515,197.67303513456062,1742.7734375,2125.09765625,2343.6523437499995,2526.513671875,2700.9765625
FC3,902375.0,-1708.258994872472,368.69504756261,-2491.796875,-2038.57421875,-1652.4902343749998,-1538.720703125,-966.015625
FCz,902375.0,-104.70512466018494,318.65868331114615,-781.982421875,-383.88671875,48.193359375,169.43359375,361.08398437499994
C1,902375.0,10142.528021865044,1000.0670628166835,8578.124999999998,9283.642578125,10018.1640625,10998.4375,11857.32421875
C5,902375.0,-9826.79483199716,594.238195257281,-10760.400390625,-10443.9453125,-9842.96875,-9235.498046875,-8588.818359375
TP7,902375.0,2114.1599023085782,797.1047624212027,948.6328124999999,1337.890625,2000.9765625,2819.7265625,3645.5078124999995
CP3,902375.0,11840.156589165743,286.86192372716505,11095.849609375,11688.916015625,11969.238281249998,12048.095703125,12177.44140625
P1,902375.0,7102.224089371363,1690.7394617535847,3642.5292968749995,5750.439453125,7392.187499999999,8469.7021484375,9646.142578125
P5,902375.0,2466.5383232939985,415.6152700472902,1823.4863281249998,2104.931640625,2357.470703125,2799.658203125,3336.5722656249995
PO7,902375.0,2123.8904876670936,1140.395369367039,-106.88476562499999,1096.8505859375,2130.224609375,3068.212890625,3932.9101562499995
PO3,902375.0,6287.447669398895,852.3235198592558,4989.74609375,5415.8203125,6148.828124999999,7031.4453125,7790.820312499999
POz,902375.0,-3742.7636430340076,780.2377617077458,-4805.224609375,-4460.693359375,-3980.029296875,-3138.6230468749995,-2103.173828125
PO4,902375.0,2688.5106653232788,797.7900548940906,1576.85546875,1884.7167968749998,2615.8203125,3334.228515625,4261.523437499999
PO8,902375.0,-12793.309569311452,1913.80067999797,-15568.896484374998,-14695.874023437498,-13015.72265625,-11107.763671875,-9199.658203124998
P6,902375.0,-7920.696143694157,666.5567908463846,-8781.298828124998,-8515.234375,-8119.775390625,-7419.970703125,-6255.664062499999
P2,902375.0,-5385.98350381805,723.803846469639,-6311.376953125,-6039.16015625,-5671.19140625,-4811.083984375,-3889.1113281249995
CP4,902375.0,4293.580325951915,1275.6476937722593,2295.947265625,3095.0683593749995,4223.974609374999,5408.349609375,6705.566406249999
TP8,902375.0,-27310.499227570042,1732.4318003098383,-29782.861328125,-29019.531249999996,-27499.951171875,-25770.361328124996,-23754.052734375
C6,902375.0,-17211.75810924297,993.5818429902132,-18248.925781249996,-17922.75390625,-17514.306640624996,-17096.582031249996,-13614.16015625
C2,902375.0,-15954.323456492848,1831.0123933238117,-18366.943359375,-17750.390624999996,-16326.318359374998,-14448.14453125,-12265.673828124998
FC4,902375.0,-3800.828281325755,1495.5189565669796,-6007.080078125,-5309.228515624999,-3894.775390625,-2508.3496093749995,-764.84375
FT8,902375.0,6930.040479279938,1087.0545399662738,5225.244140625,5879.345703124999,6862.158203125,7878.173828125,9095.654296875
F6,902375.0,-12764.736250259732,523.4329367500345,-13497.75390625,-13199.707031249998,-12864.453125,-12394.677734375,-11167.724609374998
F2,902375.0,7066.858788061452,949.1648740679348,5775.878906249999,6093.65234375,6940.283203125,7895.068359375,8916.845703124998
AF4,902375.0,-21334.689264819834,2695.2214910772063,-25811.1328125,-23839.892578124996,-21414.599609374996,-18980.810546874996,-16405.46875
AF8,902375.0,-13315.730968137466,533.7551628329858,-14275.341796874998,-13929.199218749998,-13130.615234374998,-12910.3515625,-11049.999999999998
VEOG,902375.0,-1744971.2484824767,81050.15618281656,-1933406.0,-1801981.0625,-1729609.375,-1678387.6875,-1498667.625
X,902375.0,-59934.99845768311,37184.43597351,-800285.9375,-74710.24999999999,-64768.79296875,-39591.4921875,429103.06249999994
Y,902375.0,822413.1695736084,90775.54971296685,-103993.7109375,807695.0625,843787.1874999999,857487.625,1508815.2499999998
Z,902375.0,-1414406.1770761185,34858.828693396805,-1875982.8749999998,-1427931.9375,-1406267.25,-1396054.875,-1020940.8124999999
