,count,mean,std,min,25%,50%,75%,max
time,1138000.0,1137999.0,657024.8950128653,0.0,568999.5,1137999.0,1706998.5,2275998.0
Fp1,1138000.0,-2176.4067614081036,891.4162239749994,-4485.546874999999,-2899.90234375,-2145.2636718749995,-1407.51953125,-273.33984375
Fz,1138000.0,-524.3735781919348,371.67558605745825,-1280.9570312499998,-803.173828125,-480.517578125,-198.6328125,168.84765625
F3,1138000.0,1540.2839085154876,1020.5772117400162,-102.1484375,768.115234375,1448.388671875,2526.52587890625,3438.28125
F7,1138000.0,6650.749383341114,196.80534223545007,5635.64453125,6596.826171875,6696.533203125,6772.0703125,7067.724609374999
FT9,1138000.0,-11405.55302777282,1925.4127633052822,-15194.189453125,-12793.603515625,-11103.125,-10115.087890625,-5908.251953125
FC5,1138000.0,4706.00263135538,143.77031027380855,3971.337890625,4652.685546874999,4721.044921875,4801.318359375,5026.904296875
FC1,1138000.0,777.9560221640213,1524.1511388852539,-1873.5351562499998,-559.7778320312499,877.7832031249999,2047.7539062499998,3515.7714843749995
C3,1138000.0,-3617.547888076326,430.45960340537584,-4524.609375,-3867.236328125,-3605.1269531249995,-3173.14453125,-2858.59375
T7,1138000.0,5084.414685080047,497.5856964852298,3315.5761718749995,4747.75390625,5223.779296875,5503.759765625,5893.359375
TP9,1138000.0,-6079.539570089384,539.742104862833,-6981.0546875,-6400.048828124999,-6234.66796875,-5843.115234375,-4700.87890625
CP5,1138000.0,-3764.1432732178164,244.15402036527217,-4223.73046875,-4001.123046875,-3806.93359375,-3535.1562499999995,-3170.703125
CP1,1138000.0,639.3454115292728,574.1909961091499,-939.7460937499999,237.548828125,846.533203125,1110.400390625,1440.3320312499998
Pz,1138000.0,4415.683811417029,320.84651680095294,3281.2988281249995,4234.716796874999,4523.193359374999,4661.5234375,4808.593749999999
P3,1138000.0,-143.46347385936127,496.20142030735985,-1501.7578124999998,-531.2499999999999,49.26757812499999,321.38671875,579.345703125
P7,1138000.0,-4559.477646544445,1744.7899516229786,-7458.203125,-6011.68212890625,-4606.8359375,-2989.5507812499995,-1520.5078125
O1,1138000.0,144.1671726112835,169.297328705029,-357.51953125,37.646484375,188.4765625,263.37890625,527.880859375
Oz,1138000.0,6187.235220910795,379.5346751990448,4880.322265625,5972.16796875,6309.66796875,6495.80078125,6869.677734374999
O2,1138000.0,-805.0869956286385,379.5165450577326,-1798.6328124999998,-967.724609375,-726.2207031249999,-567.822265625,367.7734375
P4,1138000.0,3474.362937307777,252.4932993559145,2646.7773437499995,3316.6992187499995,3565.33203125,3647.3632812499995,4084.6679687499995
P8,1138000.0,6451.27766370723,369.1195344752736,5067.7734375,6194.482421875,6568.701171875,6759.66796875,7435.546875
TP10,1138000.0,-12469.641586931226,210.67328440415258,-13518.505859375,-12574.169921875,-12446.826171875,-12351.416015625,-11469.677734375
CP6,1138000.0,7153.490877893646,406.5591319076498,5853.564453125,6879.736328124999,7268.652343749999,7516.552734374999,7964.550781249999
CP2,1138000.0,1802.7198227599133,674.5441855740111,180.32226562499997,1225.48828125,2017.08984375,2445.947265625,2815.1855468749995
Cz,1138000.0,3538.4749902601193,253.6615693172351,3073.876953125,3289.208984375,3650.5371093749995,3743.2128906249995,3951.5625
C4,1138000.0,2540.4758268601026,183.56090709303933,1779.3945312499998,2438.76953125,2504.39453125,2715.72265625,2979.2968749999995
T8,1138000.0,2125.91575247659,449.9532860852464,921.728515625,1809.033203125,2015.1855468749998,2547.71728515625,3808.59375
FT10,1138000.0,3910.2468038602537,209.36353903563455,3367.3828125,3732.32421875,3906.25,4078.3691406249995,4461.962890625
FC6,1138000.0,4955.932196656346,169.11345518668114,3951.3671875,4917.724609375,4993.798828125,5045.751953125,5573.92578125
FC2,1138000.0,11539.991051280687,692.2535750654832,9303.515625,11126.171875,11680.468749999998,12187.6953125,12547.55859375
F4,1138000.0,4109.427078542056,899.1316566543103,1786.9140624999998,3420.8984374999995,4331.152343749999,4937.255859375,5561.962890625
F8,1138000.0,6347.654540672369,477.81466096533654,4567.138671875,6041.40625,6481.591796875,6742.236328125,7233.056640625
Fp2,1138000.0,-1949.2936624268866,722.8053245384269,-3930.859375,-2522.509765625,-1928.22265625,-1305.224609375,-280.46875
AF7,1138000.0,-4821.019635642643,386.1307702368366,-6225.927734375,-5071.826171875,-4902.880859375,-4538.134765625,-3377.9296874999995
AF3,1138000.0,2121.110321785067,334.81867702328924,1554.541015625,1847.0214843749998,2021.9238281250002,2371.826171875,3058.30078125
AFz,1138000.0,-8049.544352542495,1730.5497026990774,-10966.943359375,-9472.36328125,-8112.158203124999,-6430.908203124999,-5024.560546875
F1,1138000.0,3144.513875554358,326.5235279286689,1761.4257812499998,3068.4570312499995,3275.3417968749995,3343.6523437499995,3569.3847656249995
F5,1138000.0,3338.1705372895844,297.46152745064,2453.564453125,3096.7285156249995,3345.751953125,3581.787109375,4016.6503906249995
FT7,1138000.0,4950.974389219368,196.05511244019343,3911.6699218749995,4906.298828125,5010.693359374999,5063.232421875,5265.380859375
FC3,1138000.0,5109.900466398698,194.24319338333433,4722.94921875,4937.646484375,5123.828124999999,5291.699218749999,5584.130859375
