,count,mean,std,min,25%,50%,75%,max
time,1047925.0,1047924.0,605020.0695156043,0.0,523962.0,1047924.0,1571886.0,2095848.0
Fp1,1047925.0,-9591.392253823404,1100.5355117162849,-11730.712890625,-10552.197265624998,-9480.273437499998,-8473.4375,-6915.576171875
Fz,1047925.0,-6110.605444194405,1439.6425154265473,-7756.0546875,-7215.771484374999,-6588.720703124999,-5535.3515625,-2330.224609375
F3,1047925.0,-6473.945831708719,2213.3602463537086,-9303.515625,-8199.51171875,-7247.802734374999,-5156.884765625,-999.462890625
F7,1047925.0,-13528.171211719366,339.2357319075704,-14525.488281249998,-13776.220703125,-13578.662109374998,-13180.322265624998,-11835.05859375
FT9,1047925.0,-5850.387461941157,1188.8519936059956,-7669.482421874999,-6768.505859374999,-6128.076171875,-4861.23046875,-2857.568359375
FC5,1047925.0,-6404.335969417614,1152.9964145569772,-8602.587890625,-7215.234375,-6299.755859375,-5473.388671875,-3860.5957031249995
FC1,1047925.0,776.6547152054209,951.9366400593449,-937.3046875,134.326171875,922.1191406249999,1486.328125,2672.314453125
C3,1047925.0,-3204.8848011304335,103.1530794314723,-3627.734375,-3253.9550781249995,-3210.64453125,-3157.3730468749995,-2728.955078125
T7,1047925.0,-5446.799540004279,1282.024419993182,-7774.31640625,-6372.65625,-5365.625,-4444.384765625,-3010.302734375
TP9,1047925.0,-6868.120375675442,699.4088690980637,-43240.28125,-7305.2734375,-6812.59765625,-6513.28125,425.63476562499994
CP5,1047925.0,5679.042874068844,574.9944659740491,4694.43359375,5254.345703125,5759.765625,6047.4609375,7357.666015624999
CP1,1047925.0,7682.605769288117,181.01439799650996,7387.695312499999,7551.855468749999,7671.09375,7786.865234375,8282.568359374998
Pz,1047925.0,4483.416071306093,230.0080364445275,3963.4277343749995,4361.03515625,4521.728515625,4642.431640625,5043.896484375
P3,1047925.0,317.608366077233,905.5166244089069,-1202.392578125,-560.7421874999999,483.49609375,1252.978515625,1633.935546875
P7,1047925.0,1348.0545415176866,482.73046622366877,123.92578124999999,1024.462890625,1487.841796875,1755.029296875,2289.5019531249995
O1,1047925.0,-1770.8840864554506,336.3052021821831,-2675.830078125,-1935.9863281249998,-1711.42578125,-1528.857421875,-1195.4589843749998
Oz,1047925.0,-4339.699929045048,319.95236411059136,-4937.158203125,-4667.822265625,-4342.7734375,-4050.1464843749995,-3667.2851562499995
O2,1047925.0,-2402.2497235515275,1038.4369677870257,-4007.6171874999995,-3204.8828125,-2494.3359375,-1657.4218749999998,-1.953125
P4,1047925.0,5198.9045764919365,156.56191713822284,4803.125,5061.083984375,5212.890625,5347.021484375,5480.6640625
P8,1047925.0,-1878.217280764666,720.9421175196604,-3498.8281249999995,-2353.955078125,-1583.1542968749998,-1282.861328125,-860.1074218749999
TP10,1047925.0,-8391.110799457485,1978.2255812666242,-11445.751953125,-9880.664062499998,-8754.541015624998,-6922.412109375,-4124.4140625
CP6,1047925.0,-10896.429902722568,1134.781061429539,-12587.548828125,-11695.263671875,-11181.34765625,-10145.263671875,-8198.193359375
CP2,1047925.0,-685.680712824227,405.0841673553984,-1398.876953125,-949.5605468749999,-631.5429687499999,-495.84960937499994,274.51171874999994
Cz,1047925.0,2427.7834510107027,579.6958878718973,1380.224609375,2003.4179687499998,2455.4687499999995,2802.3437499999995,3662.5976562499995
C4,1047925.0,4228.3805355859495,483.411200319565,3337.939453125,3867.236328125,4192.919921875,4671.19140625,5253.125
