,count,mean,std,min,25%,50%,75%,max
time,1289225.0,1289224.0,744334.6894710739,0.0,644612.0,1289224.0,1933836.0,2578448.0
Fp1,1289225.0,-10007.813893650073,2180.192852449086,-13109.9609375,-11891.113281249998,-10613.57421875,-7875.634765625,-2959.5703124999995
Fz,1289225.0,6187.3025700017815,839.3206013558954,5153.857421875,5465.380859375,5779.78515625,6910.400390625,8042.138671874999
F3,1289225.0,9616.717560604482,449.0446991026522,8719.970703125,9315.771484374998,9678.41796875,9979.296875,10425.29296875
F7,1289225.0,-13936.81924218038,920.2437504678279,-15345.263671875,-14767.87109375,-14347.8515625,-13086.767578125,-11800.048828125
FT9,1289225.0,-13408.123266051916,816.8250026648042,-14811.767578125,-14021.533203124998,-13662.060546874998,-12897.8515625,-11461.035156249998
FC5,1289225.0,-1721.6193776405762,1164.4454514499103,-3375.732421875,-2657.12890625,-2258.49609375,-599.755859375,816.015625
FC1,1289225.0,-477.5538924487095,1089.9443648186125,-2156.396484375,-1429.1015625,-755.2734375,526.2207031249999,1488.6230468749998
C3,1289225.0,9554.735475126468,312.1277428043452,8807.568359375,9362.5,9597.021484375,9833.740234375,10098.92578125
T7,1289225.0,-22648.15963131617,1950.9160853165376,-25313.427734374996,-24505.322265624996,-23368.701171875,-20894.62890625,-18832.91015625
TP9,1289225.0,-11016.592720773684,1022.2288154440704,-12918.896484375,-11888.232421874998,-10856.591796874998,-10166.064453125,-9288.818359375
CP5,1289225.0,17617.672848248523,1606.5183870947112,15231.738281249998,16246.875,17133.154296874996,19200.097656249996,20428.662109375
CP1,1289225.0,9903.296088962725,793.6984869793764,8660.986328125,9310.595703124998,9544.62890625,10649.90234375,11585.83984375
Pz,1289225.0,4139.707151765111,1092.8162452741942,2709.912109375,3141.69921875,3699.951171875,5208.49609375,6056.152343749999
P3,1289225.0,5402.4086974566235,751.5982349188121,4362.109375,4678.369140624999,5276.904296875,5986.523437499999,6917.7734375
P7,1289225.0,12754.241906702064,821.2964782198674,11720.263671875,12023.974609375,12209.033203124998,13644.775390624998,14255.517578125
O1,1289225.0,8458.338234899782,336.02538277394825,7489.599609375,8269.140625,8519.7265625,8724.51171875,9117.529296875
Oz,1289225.0,4810.665877195481,1721.0938104220354,2102.2949218749995,3281.005859375,4575.537109375,6466.308593749999,7717.871093749999
O2,1289225.0,11924.524532778596,315.85167500231387,11184.765624999998,11682.32421875,11996.6796875,12203.515625,12523.33984375
P4,1289225.0,9905.779893201341,727.4075324732999,8988.916015625,9291.11328125,9473.779296875,10604.882812499998,11305.078125
P8,1289225.0,6100.2192129340665,688.3563869907955,5195.60546875,5526.318359375,5733.056640624999,6695.80078125,7640.771484374999
TP10,1289225.0,200.85604466224865,592.5982063052812,-1148.53515625,-315.33203124999994,69.62890625,756.6406249999999,1809.27734375
CP6,1289225.0,15686.220074984487,1154.2133170486532,14101.46484375,14686.62109375,15150.09765625,16811.5234375,17799.609375
CP2,1289225.0,12995.1327587189,1285.3782134032115,11221.240234374998,11856.787109375,12472.412109374998,14367.675781249998,15154.492187499998
Cz,1289225.0,8219.937676417154,1239.666629942908,6192.529296875,7276.416015624999,7721.240234374999,9458.691406249998,10393.310546875
C4,1289225.0,15138.766791519614,1027.0295794637261,13905.224609375,14201.562499999998,14625.634765625,16172.070312499998,17103.3203125
T8,1289225.0,-1484.9371211841174,675.8753909255878,-2742.28515625,-2096.826171875,-1574.072265625,-949.4140625,185.791015625
FT10,1289225.0,-16152.077626994596,1089.0295476358795,-17644.23828125,-17087.548828125,-16628.759765625,-15178.320312499998,-13004.003906249998
