,count,mean,std,min,25%,50%,75%,max
P5,904700.0,-425.30231145338234,523.5554819958155,-1248.6816406249998,-872.8027343749999,-440.087890625,26.025390625,675.244140625
PO7,904700.0,-13170.712741501413,232.52499776690513,-13916.015625,-13295.019531249998,-13140.673828125,-13000.927734374998,-12715.4296875
PO3,904700.0,227.22271232651363,269.92726629217873,-203.90625,7.666015624999999,204.19921874999997,440.91796874999994,875.9765624999999
POz,904700.0,-19985.94312816058,992.4385163840044,-21990.91796875,-20716.796875,-19763.28125,-19214.94140625,-18501.7578125
PO4,904700.0,958.0948131329792,110.59116246926538,806.9824218749999,882.03125,925.0488281249999,1009.033203125,1354.296875
PO8,904700.0,-14786.981228346585,283.6217043387156,-15292.919921874998,-15065.33203125,-14721.6796875,-14527.34375,-14279.39453125
P6,904700.0,-21154.43731611869,749.57550284851,-22211.62109375,-21868.02978515625,-21141.11328125,-20557.12890625,-19737.646484375
P2,904700.0,-3507.4847467025497,301.1973218765214,-3979.98046875,-3755.322265625,-3465.283203125,-3255.8593749999995,-2974.951171875
CP4,904700.0,-18961.681563877355,666.8018395379476,-20483.837890625,-19330.95703125,-18863.769531249996,-18470.849609375,-17851.7578125
TP8,904700.0,-19431.014960987155,495.10680238458053,-20087.158203125,-19891.40625,-19460.595703125,-19096.97265625,-18301.26953125
C6,904700.0,-13851.203006910095,1308.580969850248,-15547.900390625,-15026.123046875,-14121.77734375,-12784.66796875,-10932.666015625
C2,904700.0,-19061.17929550412,405.1274976937507,-19504.58984375,-19374.21875,-19199.365234374996,-18757.421875,-17813.671875
FC4,904700.0,-10355.338663984348,1129.3426920261281,-11904.833984375,-11373.4375,-10546.166992187498,-9391.89453125,-7899.121093749999
FT8,904700.0,-20032.64342186334,992.484901254598,-21228.90625,-20913.769531249996,-20233.0078125,-19183.154296874996,-17682.958984375
F6,904700.0,-30571.25981657421,546.3588210223306,-31454.052734375,-31053.857421874996,-30416.357421875,-30197.167968749996,-29131.8359375
F2,904700.0,-12728.764003314722,2132.8180256918963,-15422.8515625,-14704.931640625,-13594.946289062498,-10783.642578124998,-8482.32421875
AF4,904700.0,-27609.264543246813,480.2579471328306,-28357.080078125,-28050.732421875,-27755.468749999996,-27273.486328125,-26336.328125
AF8,904700.0,-34571.655792419966,1266.3163515949275,-36615.625,-35768.84765625,-34349.21875,-33523.58203125,-31965.33203125
VEOG,904700.0,713160.8894281599,65873.91692182112,500791.96875,662281.8125,710640.875,764752.390625,1042208.6874999999
X,904700.0,-1075121.546160969,206131.87897491571,-2017386.8749999998,-1169352.59375,-1072054.375,-953800.765625,125163.1953125
Y,904700.0,236960.90788211906,73263.49491708961,-467040.84375,200887.921875,236280.265625,293604.796875,764714.1875
Z,904700.0,-1046610.3575188147,274824.3254029223,-1841000.875,-1244615.625,-1091879.75,-992716.484375,992030.1874999999
