,count,mean,std,min,25%,50%,75%,max
time,912550.0,912549.0,526861.2768240485,0.0,456274.5,912549.0,1368823.5,1825098.0
Fp1,912550.0,-20618.047722342268,540.5147798303157,-21809.66796875,-21105.566406249996,-20464.160156249996,-20228.02734375,-19220.5078125
Fz,912550.0,-20062.57507390434,1006.5187607999071,-21609.9609375,-20853.7109375,-20428.417968749996,-19216.601562499996,-17182.8125
F3,912550.0,-30611.62841255916,1373.3371387440109,-33281.54296875,-31973.876953125,-30342.919921875,-29681.54296875,-27333.642578124996
F7,912550.0,604.5582714752787,204.80529699787527,13.330078124999998,476.46484375,606.73828125,801.708984375,1026.3671875
FT9,912550.0,-8669.118208099042,1354.8198428347011,-10919.580078125,-9859.36279296875,-8662.548828125,-7532.33642578125,-5634.716796875
FC5,912550.0,-1031.4234165465248,327.63208146695615,-1589.4042968749998,-1270.41015625,-1086.083984375,-871.0449218749999,170.1171875
FC1,912550.0,-19964.390134872745,853.3393078342683,-20759.27734375,-20478.125,-20228.173828124996,-19832.32421875,-16592.822265624996
C3,912550.0,-19986.054644373082,947.1970200061284,-21207.51953125,-20769.091796875,-20092.9443359375,-19703.80859375,-16773.33984375
T7,912550.0,-35775.73883318679,2423.143717443004,-47128.02734375,-37040.234375,-36113.59765625,-35219.67578125,-27327.24609375
TP9,912550.0,-33038.17665151267,1146.8222973751347,-41660.35156249999,-33352.734375,-33022.60546875,-32609.423828124996,-30460.400390625
CP5,912550.0,301.2241054428524,314.1567237258188,-131.4453125,105.62744140625,261.18164062499994,370.60546875,1407.0312499999998
CP1,912550.0,418.11047232857106,197.2396753732568,-51.708984375,274.853515625,437.744140625,549.8046875,797.36328125
Pz,912550.0,-1717.7404482438462,325.1702554086453,-2246.533203125,-1977.2460937499998,-1681.396484375,-1600.1953124999998,-797.314453125
P3,912550.0,477.3472901527656,266.5362922150524,-2.9785156249999996,206.73828125,534.326171875,664.697265625,957.6660156249999
P7,912550.0,-13455.773781498701,2361.1603760530247,-17259.5703125,-14989.099121093748,-13541.845703125,-13051.85546875,-5766.40625
O1,912550.0,-808.3373566752335,382.6963927344901,-2673.095703125,-1068.408203125,-789.1113281249999,-597.4609375,174.51171875
Oz,912550.0,1865.047726569349,217.61883527631434,570.8984375,1730.126953125,1853.0761718749998,2039.501953125,2289.6484375
O2,912550.0,1162.9980575764685,298.1147003530083,-1223.6328125,996.6308593749999,1236.083984375,1346.38671875,1632.8125
P4,912550.0,2560.648287197876,187.24314565508175,1952.4414062499998,2470.703125,2599.4140625,2699.951171875,2848.6816406249995
P8,912550.0,2127.449166847878,209.0130562848137,967.1875,2026.07421875,2135.9863281249995,2209.8632812499995,2672.36328125
TP10,912550.0,-3517.9823521549333,432.98566307165925,-4454.736328125,-3768.26171875,-3448.486328125,-3211.865234375,-2612.841796875
CP6,912550.0,6267.1354280458945,565.1801229236852,4861.71875,5859.423828125,6418.701171875,6766.30859375,7159.130859375
CP2,912550.0,-2725.879196527331,386.34597010448795,-3433.837890625,-3154.1015625,-2659.375,-2426.4648437499995,-1880.029296875
Cz,912550.0,5038.879713943328,279.52607029878783,4142.822265624999,4914.61181640625,5168.017578125,5229.833984375,5350.341796875
C4,912550.0,-1235.0557143058943,209.96917957117304,-1988.0371093749998,-1336.376953125,-1148.974609375,-1108.935546875,-902.63671875
T8,912550.0,-8704.579296436239,1132.9083829503531,-12060.253906249998,-9508.056640625,-8892.431640625,-7924.169921875,-5169.287109374999
FT10,912550.0,-789.9445315603426,287.3736751745315,-1905.126953125,-972.75390625,-743.06640625,-568.06640625,-341.89453124999994
FC6,912550.0,2340.9951682335045,262.60581165544824,1723.8281249999998,2187.01171875,2333.30078125,2495.6542968749995,3064.3554687499995
FC2,912550.0,-1011.6267778349473,464.6094203276435,-2165.3808593749995,-1484.6191406249998,-849.072265625,-703.076171875,42.578125
F4,912550.0,-4816.018846837587,160.41755621831408,-5177.832031249999,-4937.255859375,-4821.19140625,-4702.880859374999,-4287.79296875
F8,912550.0,1075.6334765796223,1131.0854231941396,-789.501953125,166.162109375,987.060546875,2085.986328125,2957.03125
Fp2,912550.0,-10998.88758176992,649.0549733771521,-13550.5859375,-11570.361328124998,-10669.53125,-10483.593749999998,-10032.421875
AF7,912550.0,-26256.252964146228,1177.511929610143,-28775.927734374996,-27526.464843749996,-25914.8193359375,-25403.417968749996,-23567.138671874996
AF3,912550.0,3589.7108114902094,298.0637636689218,2549.51171875,3460.05859375,3706.7382812499995,3787.1093749999995,4108.88671875
AFz,912550.0,-2664.291567232189,361.4058719065287,-3757.470703125,-2859.033203125,-2482.177734375,-2422.94921875,-1896.58203125
F1,912550.0,-8703.948419564338,1200.366101236668,-11520.3125,-9595.703124999998,-8238.525390625,-7735.400390624999,-7161.181640625
F5,912550.0,-18998.481711939585,782.9488676995185,-21530.95703125,-19609.472656249996,-19073.632812499996,-18567.138671875,-17072.607421875
FT7,912550.0,-22546.92775005265,3340.2429396781795,-26755.712890625,-24300.439453125,-23300.048828125,-22123.095703124996,-10475.927734375
FC3,912550.0,-19385.028686944806,998.4975432111096,-20644.775390625,-19941.503906249996,-19640.820312499996,-19243.457031249996,-14949.462890625
FCz,912550.0,688.602820778656,297.48131888604746,81.05468749999999,462.06054687499994,799.51171875,927.734375,1158.49609375
C1,912550.0,-21147.93007039854,478.88494886601706,-22079.736328125,-21478.80859375,-21249.267578124996,-20772.998046874996,-19669.7265625
C5,912550.0,-9785.390548538007,1068.616097777087,-11883.837890624998,-10564.453125,-10117.822265625,-9036.42578125,-6726.220703125
TP7,912550.0,-6757.792919202201,1138.808314274499,-10464.74609375,-7483.984375,-7089.990234374999,-6362.011718749999,-2664.74609375
CP3,912550.0,-1768.3072559594336,188.9558246883112,-2202.0507812499995,-1907.666015625,-1744.189453125,-1624.5605468749998,-1407.9589843749998
P1,912550.0,-13397.452744241755,894.5850514074286,-14779.58984375,-14019.04296875,-13348.632812499998,-12935.83984375,-11069.091796875
P5,912550.0,4263.724900240912,343.3380939381548,3289.55078125,4026.6601562499995,4424.12109375,4510.595703125,4660.302734375
PO7,912550.0,-785.4110285801977,297.8364661374244,-1679.39453125,-984.47265625,-752.7832031249999,-580.126953125,-130.32226562499997
PO3,912550.0,-1185.135168588793,170.5054517059899,-1506.25,-1331.1035156249998,-1166.30859375,-1048.7304687499998,-857.91015625
POz,912550.0,-4563.083162448718,248.27853199070216,-5609.912109374999,-4699.218749999999,-4590.234375,-4380.37109375,-3998.2421875
PO4,912550.0,4069.945383183199,138.06515562489295,3543.3105468749995,4010.6933593749995,4110.449218749999,4170.8984375,4294.3359375
PO8,912550.0,-6727.829409390239,722.8621792555891,-11041.943359374998,-7264.941406249999,-6797.607421875,-6218.22509765625,-5039.208984375
P6,912550.0,4320.852799643256,108.50041894299316,3940.478515625,4233.544921875,4330.761718749999,4400.29296875,4574.4140625
P2,912550.0,-1137.9145512360624,290.1652209455457,-1626.4160156249998,-1365.9179687499998,-1099.365234375,-1017.9199218749999,-327.490234375
CP4,912550.0,1377.4582086790622,151.7396402286845,1058.447265625,1272.61962890625,1367.529296875,1531.591796875,1654.78515625
TP8,912550.0,3270.823293501041,161.67651755536966,2678.369140625,3152.783203125,3255.0781249999995,3393.06640625,3675.537109375
C6,912550.0,-5744.305477803442,850.7516113685061,-7740.527343749999,-6292.1875,-5782.763671875,-5320.80078125,-3497.3632812499995
C2,912550.0,-18014.41100434137,439.21549065678624,-18591.503906249996,-18352.44140625,-18165.33203125,-17792.28515625,-16574.8046875
FC4,912550.0,1603.6408506939688,240.72115673697215,1077.978515625,1430.078125,1578.271484375,1726.46484375,2163.427734375
FT8,912550.0,2499.570737936877,1501.6199398598221,342.1875,940.8691406249999,2218.65234375,3820.654296875,5319.3359375
F6,912550.0,-2536.763644960807,457.115717976211,-3486.9140625,-2870.8007812499995,-2594.970703125,-2236.62109375,-981.6406249999999
F2,912550.0,-21036.253015941336,1267.6129955808608,-23437.939453124996,-22170.751953124996,-20871.6552734375,-19974.316406249996,-18504.00390625
AF4,912550.0,-10373.241943078461,745.3215033034728,-12289.2578125,-10948.583984375,-10252.0751953125,-9766.748046875,-8529.39453125
AF8,912550.0,-1657.4571684963323,438.36641034053474,-2737.646484375,-2058.251953125,-1418.26171875,-1304.19921875,-990.3808593749999
VEOG,912550.0,-1070115.9256116103,68282.24503079502,-1210959.0,-1102950.25,-1093639.25,-1074328.375,-756714.0625
X,912550.0,-356604.5468550407,84509.13584345576,-1516396.375,-373813.734375,-337381.21875,-318874.125,398105.09375
Y,912550.0,1251193.4431234316,164385.26356467462,-325557.0,1251740.5,1282832.875,1304757.25,2595268.75
Z,912550.0,489179.9408681042,119078.05005034273,-587738.1875,433123.40624999994,479167.6875,520744.54687499994,1437063.875
