,count,mean,std,min,25%,50%,75%,max
time,1312350.0,1312349.0,757685.914446085,0.0,656174.5,1312349.0,1968523.5,2624698.0
Fp1,1312350.0,16266.210115828713,359.7693947656916,15003.759765625,16037.451171874998,16174.658203125002,16491.943359375,17352.685546875
Fz,1312350.0,-7668.012419946208,241.71956874666236,-8127.832031249999,-7842.138671875,-7728.076171875,-7484.082031249999,-7035.05859375
F3,1312350.0,-341.20399202617205,962.718626788926,-2547.119140625,-1012.3535156249999,-334.619140625,534.326171875,935.9863281249999
F7,1312350.0,-1587.2655760732773,502.6048487661589,-2428.90625,-1913.2812499999998,-1659.9609375,-1453.076171875,205.029296875
FT9,1312350.0,-2599.119956231605,705.5005672700529,-3970.60546875,-3150.1464843749995,-2645.556640625,-2077.84423828125,-1016.2109375
FC5,1312350.0,6867.938704490334,1697.8455733163266,4535.15625,5448.53515625,6200.732421875,8326.806640625,10255.029296875
FC1,1312350.0,9187.468723174017,142.83056074212746,8705.224609375,9099.31640625,9236.865234374998,9281.8359375,9415.869140625
C3,1312350.0,10601.76115603688,1140.8754645569659,8205.76171875,9673.046874999998,10816.064453125,11649.4140625,12358.3984375
T7,1312350.0,13003.143986842544,1644.7162135583812,9929.101562499998,11706.201171875,13036.572265625,14523.33984375,15658.0078125
TP9,1312350.0,628.9612918931806,1826.2779737466249,-2019.8730468749998,-1138.61083984375,353.61328125,2097.4487304687495,5161.62109375
CP5,1312350.0,11290.500261488218,1538.7900218795605,8248.876953125,9949.51171875,11665.3564453125,12758.69140625,13374.023437499998
CP1,1312350.0,7589.5760230484675,958.3363783110433,5735.009765625,6710.498046875,7737.597656249999,8537.109375,8901.708984375
Pz,1312350.0,18250.452636365288,127.01057193650028,17708.837890625,18229.345703125,18278.90625,18320.654296875,18618.65234375
P3,1312350.0,18534.62599367755,667.2188784364153,17071.337890625,18040.185546875,18655.224609375,19108.3984375,19534.47265625
P7,1312350.0,4593.380987737884,1105.5495324806839,2488.671875,3710.4492187499995,4823.2421875,5729.19921875,6318.017578125
O1,1312350.0,10378.322610381663,1851.509326634347,7118.5546875,8829.443359375,10266.650390625,12034.863281249998,13522.851562499998
Oz,1312350.0,-4725.360345162959,250.01591313133946,-5131.884765625,-4953.857421875,-4794.53125,-4528.271484375,-4141.845703125
O2,1312350.0,-3416.3728142963364,202.11535453741357,-3973.92578125,-3537.646484375,-3437.548828125,-3259.7656249999995,-2963.720703125
P4,1312350.0,3907.0341016651905,1456.9413719804845,1723.9257812499998,2579.638671875,3685.05859375,5294.384765625,6247.65625
P8,1312350.0,-5601.028237862601,1184.7076838471964,-7758.30078125,-6657.128906249999,-5486.328124999999,-4543.115234375,-3768.5546875
TP10,1312350.0,-9720.678899277476,206.86039808824913,-10293.994140625,-9861.03515625,-9720.60546875,-9638.818359374998,-8744.873046874998
CP6,1312350.0,-3307.8689376256098,550.5422355227671,-4160.7421875,-3718.9941406249995,-3442.96875,-3025.8300781249995,-1766.845703125
CP2,1312350.0,-3440.3304113476065,442.24193566662746,-4304.78515625,-3783.48388671875,-3483.88671875,-3029.0039062499995,-2653.6621093749995
Cz,1312350.0,7789.890484470547,1671.2384221414331,5334.716796875,6337.3046875,7547.705078125,9036.279296875,11499.072265625
C4,1312350.0,3412.974596873571,879.9296180911608,1235.44921875,2881.6406249999995,3764.2578125,4133.837890625,4308.349609375
T8,1312350.0,-10573.290397920477,336.68923186269245,-11035.107421874998,-10814.404296875,-10721.777343749998,-10437.499999999998,-9533.935546874998
FT10,1312350.0,-8586.30925613969,1004.4001613890886,-10405.810546875,-9564.111328125,-8517.1875,-7668.9453125,-6982.031249999999
FC6,1312350.0,2583.7662961332485,1675.9210684492725,-66.455078125,987.1093749999999,2503.759765625,3858.7402343749995,6170.556640625
FC2,1312350.0,22781.64189404384,1669.211981387884,20186.181640625,21474.560546875,21901.513671874996,24505.957031249996,26166.748046875
F4,1312350.0,3109.9624567212445,1001.2196508569425,783.10546875,2413.0371093749995,3361.1816406249995,3950.1953125,4535.15625
F8,1312350.0,-1460.1844359965544,260.7537118550705,-2239.9902343749995,-1576.07421875,-1399.4140624999998,-1265.91796875,-1029.8339843749998
Fp2,1312350.0,-10480.716814138877,1844.6517496566596,-13853.222656249998,-12013.4765625,-10459.2529296875,-8791.95556640625,-7127.099609375
AF7,1312350.0,4340.578341542605,2234.260970212404,-879.7851562499999,3115.7226562499995,3859.3994140625,6413.28125,8833.740234375
AF3,1312350.0,-10731.227394663556,1116.858817675882,-13172.314453125,-11532.568359375,-10748.2421875,-9676.220703125,-8970.166015625
AFz,1312350.0,5630.772604741137,916.9036833201855,4013.4765625,4800.634765625,5591.064453125,6559.716796874999,7215.039062499999
F1,1312350.0,-9788.77731458,1064.6433981774014,-11832.51953125,-10810.14404296875,-9552.099609375,-8803.271484375,-8344.384765624998
F5,1312350.0,-8361.660880551528,1039.111941055776,-11018.45703125,-9152.832031249998,-8292.1875,-7513.574218749999,-6496.533203125
FT7,1312350.0,2296.7128348150504,987.4905857661612,109.66796875,1461.669921875,2652.392578125,3196.4843749999995,3598.095703125
FC3,1312350.0,-7400.764477212574,301.60690617284064,-7837.548828124999,-7625.244140624999,-7516.69921875,-7150.830078125,-6589.74609375
FCz,1312350.0,8058.810082126945,1302.562456110574,5974.267578124999,6979.150390624999,7839.550781249999,9132.2265625,10850.78125
C1,1312350.0,7945.30176577472,841.7921332316702,6128.320312499999,7227.83203125,8050.292968749999,8722.412109375,9110.351562499998
C5,1312350.0,12075.757478719293,1832.3994707765903,8368.115234375,10527.24609375,12359.765625,13900.5859375,14479.199218749998
TP7,1312350.0,-6931.866935499474,474.9397132821718,-7677.197265625,-7312.255859374999,-7053.271484375,-6453.7109375,-5904.00390625
CP3,1312350.0,9771.461046961915,1780.1704197571348,6448.486328125,8316.552734375,9950.781249999998,11533.59375,12232.6171875
P1,1312350.0,5801.223453476528,132.27640946791408,5305.908203125,5747.216796874999,5831.787109375,5896.97265625,6007.763671874999
P5,1312350.0,14858.646580330907,1760.8527152627785,11548.291015625,13310.205078125,14962.79296875,16458.007812499996,17574.951171875
PO7,1312350.0,11168.0442111911,416.04218925581006,9975.390625,10995.751953124998,11367.67578125,11452.099609374998,11621.826171874998
PO3,1312350.0,6424.579418860668,948.3022585500073,4538.232421875,5630.761718749999,6562.304687499999,7332.2265625,8088.183593749999
POz,1312350.0,-1580.4726172574485,276.0945142246352,-2141.455078125,-1851.1230468749998,-1537.3046874999998,-1284.1796875,-1147.607421875
PO4,1312350.0,941.6930326263478,714.0796956214227,53.80859374999999,354.638671875,602.34375,1470.654296875,2575.3417968749995
PO8,1312350.0,-4801.962402808833,714.2203252139377,-6153.076171875,-5440.966796874999,-4750.48828125,-4085.25390625,-3833.7890624999995
P6,1312350.0,3595.3894033574074,533.158759362388,2503.8574218749995,3145.751953125,3537.109375,4119.384765624999,4501.904296875
