,count,mean,std,min,25%,50%,75%,max
C5,1191500.0,-25042.132829465878,1859.2572087192507,-27003.173828124996,-26636.572265625,-25672.802734375,-23815.124511718746,-20429.248046874996
TP7,1191500.0,-37250.219746708455,1880.7808052122127,-38883.88671875,-38603.7578125,-38104.296875,-36521.43359375,-30568.115234375
CP3,1191500.0,-4123.839251091717,536.9719454977168,-5378.027343749999,-4512.939453125,-3996.728515625,-3675.2441406249995,-3353.41796875
P1,1191500.0,-7239.904009766445,1286.5591890083017,-9572.314453125,-8427.978515625,-7157.177734375,-5966.19873046875,-5260.302734375
P5,1191500.0,-1159.5351694047026,96.03137723694356,-1450.5859374999998,-1214.013671875,-1187.3046875,-1122.16796875,-783.740234375
PO7,1191500.0,509.39748905004194,324.9381597132134,-345.5078125,274.90234375,546.728515625,824.6704101562499,1073.876953125
PO3,1191500.0,873.8793779751758,676.2199716442003,-551.611328125,322.36328125,938.671875,1480.9082031249998,1992.0898437499998
POz,1191500.0,-11385.652845472816,2645.564667013201,-17356.494140624996,-13633.3984375,-10586.865234375,-8838.28125,-8588.232421875
PO4,1191500.0,-22813.690912969145,1327.8886958570156,-25587.353515624996,-23912.3046875,-22172.55859375,-21870.60546875,-20937.79296875
PO8,1191500.0,-16372.954790811542,1016.5546027651076,-17288.867187499996,-17037.01171875,-16860.400390625,-16146.630859375,-13139.94140625
P6,1191500.0,-15879.532787706868,603.7372891639691,-16545.947265625,-16360.44921875,-16165.917968749998,-15532.8125,-14334.863281249998
P2,1191500.0,909.4765567217662,608.2489911710454,-438.57421875,467.85888671874994,1022.607421875,1423.291015625,1815.234375
CP4,1191500.0,-16062.553208477038,978.6490549854686,-17584.765625,-16891.406249999996,-16139.74609375,-15527.63671875,-13722.4609375
TP8,1191500.0,-25701.62254572591,1725.2388175757044,-27115.13671875,-26938.0859375,-26494.04296875,-25005.46875,-20264.697265625
C6,1191500.0,-26044.604536938077,437.026280338164,-26678.271484375,-26270.60546875,-26170.99609375,-25906.640624999996,-24141.40625
C2,1191500.0,-22036.851898744033,373.5627169071042,-22902.587890625,-22220.898437499996,-21936.328124999996,-21819.384765624996,-21332.177734375
FC4,1191500.0,-11075.015521483556,337.3297423845002,-11830.175781249998,-11443.798828124998,-10977.5390625,-10848.437499999998,-10307.8125
FT8,1191500.0,-25919.205974611832,552.2248598304843,-26576.757812499996,-26314.208984375,-26133.935546874996,-25670.458984375,-24040.673828124996
F6,1191500.0,-27884.681655295975,811.8551325858687,-29203.80859375,-28719.7265625,-27877.05078125,-27042.382812499996,-24415.771484374996
F2,1191500.0,-20324.83458875367,1145.506602181544,-22902.05078125,-20929.345703124996,-20321.191406249996,-19273.583984375,-17884.179687499996
AF4,1191500.0,-13745.42138901365,1434.422732222252,-16489.208984375,-15142.138671875,-13696.77734375,-12452.83203125,-9366.064453125
AF8,1191500.0,-35828.1240395641,2874.017568575979,-41226.7578125,-38287.79296875,-35446.97265625,-33263.5234375,-19898.486328125
VEOG,1191500.0,-738006.5732518622,166972.8705266065,-1167289.375,-896588.875,-743858.8125,-599495.421875,-257141.0
X,1191500.0,-522748.9487783348,79258.68377383062,-884347.875,-588414.3749999999,-522815.28125,-464554.0546875,262395.75
Y,1191500.0,-1202832.3878718526,42317.910110439225,-2089582.9999999998,-1225367.25,-1204103.875,-1180569.78125,-867769.4374999999
Z,1191500.0,-661703.6699901164,105197.85186125041,-1176750.625,-732182.3281249999,-671872.8125,-608781.796875,21628.140625
