,count,mean,std,min,25%,50%,75%,max
time,1253650.0,1253649.0,723795.4536446513,0.0,626824.5,1253649.0,1880473.5,2507298.0
Fp1,1253650.0,1572.679348061473,743.2199515512734,84.13085937499999,886.7309570312499,1384.66796875,2311.42578125,4524.267578124999
Fz,1253650.0,-6937.870180479251,1499.433073454899,-10404.150390625,-8144.580078125,-6551.708984375,-5577.148437499999,-4886.572265625
F3,1253650.0,-42.29901589701821,2859.0085677290676,-5862.744140625,-2330.8105468749995,191.7724609375,2419.53125,4476.171875
F7,1253650.0,9383.698054103892,471.9628012169547,7968.896484375,9116.064453125,9527.294921875,9767.08984375,10207.275390625
FT9,1253650.0,98.34405512466098,1484.9943811337484,-2670.458984375,-1289.74609375,116.35742187499999,1390.13671875,2773.828125
FC5,1253650.0,2917.3373680104096,391.94668021416777,1736.5234375,2611.865234375,3009.375,3238.8671875,3883.935546875
FC1,1253650.0,3838.2965650067426,494.04454001348216,2451.416015625,3530.1269531249995,3944.8242187499995,4216.6015625,4598.53515625
C3,1253650.0,948.6445111134861,1201.5914847870656,-1035.7910156249998,-191.40624999999997,867.67578125,2108.59375,2908.49609375
T7,1253650.0,2569.5391664542663,958.5167542512407,68.65234375,1951.66015625,2954.6875,3359.6679687499995,3639.013671875
TP9,1253650.0,-1264.5167046209444,394.03321850753014,-2313.525390625,-1521.337890625,-1090.0390624999998,-946.2890625,-699.267578125
CP5,1253650.0,-2155.3723907050785,140.6363795026942,-3006.005859375,-2282.32421875,-2117.578125,-2041.552734375,-1835.6933593749998
CP1,1253650.0,11960.889019921206,665.0676776325894,10758.7890625,11373.779296874998,12084.9609375,12588.720703124998,13004.638671874998
Pz,1253650.0,15948.158666965897,360.7559880085956,15160.595703125,15640.624999999998,16070.263671874998,16268.1640625,16447.0703125
P3,1253650.0,11522.651248588496,422.7955983409612,10477.636718749998,11203.173828125,11669.482421875,11877.050781249998,12117.96875
P7,1253650.0,5525.867728654205,852.3184418107696,3641.89453125,4824.462890625,5606.25,6377.197265625,6702.685546875
O1,1253650.0,4455.618203790245,322.7123354339632,3760.44921875,4203.90625,4482.32421875,4754.98046875,5034.863281249999
Oz,1253650.0,12560.45465553085,700.0625098226363,11084.423828125,11946.191406249998,12785.888671874998,13158.789062499998,13521.142578125
O2,1253650.0,13731.154348521068,260.52423986092595,12989.160156249998,13495.996093749998,13777.490234375,13975.390624999998,14226.5625
P4,1253650.0,10394.802493749501,1024.477467577073,8230.029296875,9541.308593749998,10714.111328125,11289.55078125,11678.076171875
P8,1253650.0,5935.614816065215,489.6867760925683,5081.445312499999,5422.705078124999,5950.634765625,6319.628906249999,7081.25
TP10,1253650.0,-20043.104200461217,327.0135800233958,-21014.599609375,-20224.169921875,-19979.541015624996,-19812.5,-18173.291015625
CP6,1253650.0,-11146.241111657086,1667.4426599724322,-14243.408203124998,-12643.737792968748,-10978.271484375,-9489.75830078125,-8632.470703124998
CP2,1253650.0,12783.259887963086,1147.1529435687578,10387.01171875,11824.072265625,13123.2421875,13837.79296875,14192.626953124998
Cz,1253650.0,3160.8902832245467,661.3654730481439,987.7929687499999,2974.4628906249995,3454.0039062499995,3611.767578125,3760.400390625
C4,1253650.0,-7591.541168421023,895.9764830868224,-9064.35546875,-8512.841796875,-7604.638671875,-6681.54296875,-6080.95703125
T8,1253650.0,-14978.839143139532,1022.2200011515782,-17138.623046875,-15777.783203125,-14844.042968749998,-14086.71875,-12090.33203125
FT10,1253650.0,-6340.529012860572,173.46481675544862,-6880.078124999999,-6411.083984375,-6307.177734375,-6243.310546874999,-4032.9589843749995
FC6,1253650.0,-7867.287353895375,2196.893723326883,-12936.572265625,-9433.447265624998,-7371.19140625,-5862.3046875,-4542.871093749999
FC2,1253650.0,10472.908675924115,632.9052258250987,8985.791015625,10023.779296875,10729.199218749998,11011.62109375,11239.794921874998
F4,1253650.0,-7072.798758562498,1379.0847909030235,-10544.970703125,-8028.99169921875,-6673.291015625,-5911.81640625,-5144.189453125
F8,1253650.0,9479.605489003361,488.44374020070165,8033.886718749999,9210.9375,9561.572265625,9903.808593749998,10436.328125
Fp2,1253650.0,-7250.762313653507,961.3306005729531,-10384.521484375,-7649.414062499999,-6884.86328125,-6547.8515625,-3074.0234374999995
AF7,1253650.0,1929.4182207095905,306.8776615482858,713.76953125,1706.005859375,2044.2382812499998,2157.5683593749995,3110.8886718749995
AF3,1253650.0,2960.1165749916495,636.288259707356,1294.677734375,2479.248046875,3041.69921875,3548.1933593749995,4319.384765625
AFz,1253650.0,6790.985348563445,801.411372381686,5208.59375,6091.845703124999,6823.535156249999,7437.207031249999,8458.0078125
F1,1253650.0,10145.118887925382,200.03335430965666,9575.78125,10003.662109375,10134.912109375,10230.322265625,10841.2109375
F5,1253650.0,8967.736448944082,392.46950737398214,7316.796875,8796.77734375,9091.2109375,9248.6328125,9659.47265625
FT7,1253650.0,8747.81441448782,842.0395998062064,6794.3359375,8070.556640624999,8846.38671875,9566.30859375,9993.603515625
FC3,1253650.0,12845.099038736576,502.81178812345394,11558.935546875,12486.962890625,12983.789062499998,13300.732421875,13623.242187499998
FCz,1253650.0,-4220.241274151353,882.4624031854612,-7084.716796875,-4580.2734375,-3747.900390625,-3604.443359375,-3489.794921875
C1,1253650.0,16536.880005890613,375.6772013112387,15594.677734375,16264.111328125,16673.876953125,16854.98046875,17015.4296875
C5,1253650.0,529.0395244713561,784.6426253608928,-975.3906249999999,-159.5703125,507.47070312499994,1329.39453125,1841.50390625
TP7,1253650.0,10594.38782162336,245.96951543101832,9750.634765625,10391.308593749998,10664.16015625,10802.001953125,10998.486328125
CP3,1253650.0,12832.505527570433,626.2010259520974,11313.28125,12384.326171875,13055.517578125,13380.419921875,13624.658203124998
P1,1253650.0,13864.872565000822,283.9890017892263,12822.509765625,13719.775390625,13942.08984375,14093.505859375,14228.90625
P5,1253650.0,3077.326231232925,820.4388747641526,1313.134765625,2368.06640625,3062.59765625,3848.193359375,4285.986328125
PO7,1253650.0,1959.2929700353095,1179.5408989008295,-528.564453125,987.3046874999999,2143.212890625,3036.767578125,3728.564453125
PO3,1253650.0,13784.066141787855,265.1787480795271,12923.535156249998,13586.962890625,13839.892578124998,14031.54296875,14143.75
POz,1253650.0,3258.338308545298,1449.3225479289852,975.78125,1916.552734375,2907.6660156249995,4350.244140625,6242.578124999999
PO4,1253650.0,14071.904730141114,511.44320519747487,12955.419921875,13661.81640625,14248.779296875,14526.611328125,14748.974609375
PO8,1253650.0,1343.5113045687842,263.3339492560428,799.755859375,1092.0898437499998,1362.6953125,1561.5234375,1927.0507812499998
P6,1253650.0,-3254.3256044303757,263.7125383958107,-3663.5253906249995,-3446.240234375,-3373.4374999999995,-3127.1484375,-2458.544921875
P2,1253650.0,-5086.271667122627,388.7387693276039,-6311.816406249999,-5197.265625,-4969.726562499999,-4821.240234374999,-4615.185546875
CP4,1253650.0,-1755.685060054329,206.8298842304646,-2411.279296875,-1845.3613281249998,-1748.73046875,-1586.2304687499998,-1424.951171875
TP8,1253650.0,-11250.534539496233,758.3481578368342,-13105.6640625,-11682.031249999998,-11073.925781249998,-10715.966796874998,-7762.060546875
C6,1253650.0,4209.330779514443,404.0419906871996,2733.447265625,4088.4277343749995,4328.7109375,4473.974609375,4732.91015625
C2,1253650.0,13634.130794330555,626.5026957383169,12205.712890625,13135.107421875,13831.005859374998,14188.57421875,14463.76953125
FC4,1253650.0,4013.808593594205,972.046127568215,2211.5234374999995,3113.623046875,4046.142578125,4954.6875,5847.4609375
FT8,1253650.0,7896.005113389216,828.1961439249667,6414.550781249999,7179.150390625,7859.5703125,8711.572265625,9238.76953125
F6,1253650.0,12766.731360092592,201.5214894595401,11806.982421874998,12688.0859375,12810.498046874998,12910.888671874998,13377.783203125
F2,1253650.0,-11057.067694246862,992.2151884006686,-13150.341796875,-11827.44140625,-10966.162109375,-10166.943359375,-9348.681640625
AF4,1253650.0,-15463.134207294388,1988.0193926375682,-20465.13671875,-16847.302246093746,-14897.314453125,-13763.964843749998,-12562.20703125
AF8,1253650.0,-2695.2572819398606,660.5863714782657,-4350.830078124999,-3036.1328125,-2529.98046875,-2193.994140625,440.185546875
VEOG,1253650.0,-1593519.9097179237,80716.30663944811,-1767473.25,-1666608.75,-1607253.5624999998,-1527380.0,-1229775.2499999998
X,1253650.0,-20054.19014799079,172955.8338561434,-1012739.2499999999,-79724.7890625,40200.94921875,53466.55859375,527544.3125
Y,1253650.0,-1011294.4207023518,140252.07666176592,-1476346.875,-1080510.625,-1060438.7499999998,-994128.5624999999,513155.46874999994
Z,1253650.0,780467.1735756341,71792.20078826872,-34138.55859375,729800.1875,755469.0312499999,818140.4999999999,1476415.125
