,count,mean,std,min,25%,50%,75%,max
O2,847725.0,-14674.980091764446,232.8222820356809,-15337.841796875,-14822.802734375,-14600.78125,-14523.144531249998,-14110.107421874998
P4,847725.0,-7699.601337230252,106.19102323022202,-7858.984374999999,-7758.935546875,-7734.86328125,-7678.564453125,-7258.10546875
P8,847725.0,-8252.02665198583,78.6208431494088,-8465.283203125,-8313.76953125,-8251.708984375,-8193.994140624998,-7867.968749999999
TP10,847725.0,-14055.518099280887,837.8641136368354,-15399.560546875,-14745.3125,-14218.603515625,-13301.3671875,-12358.0078125
CP6,847725.0,-13208.432478633069,361.2876679789216,-14012.79296875,-13525.634765624998,-13160.83984375,-12927.587890625,-12186.5234375
CP2,847725.0,-3809.423912968349,277.28426794390157,-4238.37890625,-4057.5195312499995,-3939.013671875,-3509.2773437499995,-3260.986328125
Cz,847725.0,-6434.523020425532,313.8276718347783,-7224.21875,-6688.28125,-6289.306640625,-6191.455078125,-6034.130859374999
C4,847725.0,-11812.722970971017,507.45996948825103,-12587.841796874998,-12224.12109375,-11859.228515624998,-11455.95703125,-10554.443359374998
T8,847725.0,-6374.7720777600525,137.09538451422333,-6686.1328125,-6470.947265625,-6401.611328125,-6304.052734375,-5717.822265624999
FT10,847725.0,485.4502696440289,520.7948593254073,-619.9218749999999,32.177734375,534.86328125,1030.9570312499998,1340.72265625
FC6,847725.0,-4699.449549771539,216.0013142289932,-5273.681640625,-4853.271484374999,-4723.291015625,-4520.458984375,-4173.583984375
FC2,847725.0,-14449.570184226994,421.71544365211207,-15263.720703124998,-14822.265624999998,-14370.947265625,-14015.283203125,-13868.261718749998
F4,847725.0,-15193.112939975836,522.9104723006122,-16874.12109375,-15275.87890625,-15149.853515624998,-14807.958984375,-14466.89453125
F8,847725.0,-11872.547680522224,204.47441447546433,-12426.611328125,-12055.908203125,-11818.408203125,-11733.88671875,-11305.2734375
Fp2,847725.0,-14084.401624856693,928.0823567119985,-16125.29296875,-14799.609375,-13984.130859375,-13315.136718749998,-10444.384765625
AF7,847725.0,-18832.88308212099,1031.3326502153134,-21134.66796875,-19549.902343749996,-18778.369140625,-17911.132812499996,-14075.097656249998
AF3,847725.0,-17802.416075124784,1124.418512178499,-20120.8984375,-18635.888671875,-17822.705078125,-16716.2109375,-15892.724609374998
AFz,847725.0,1407.167872617244,298.52337625812265,788.818359375,1167.8222656249998,1375.09765625,1693.6035156249998,2056.640625
F1,847725.0,-14283.593959602815,462.1184328065375,-15107.763671875,-14532.763671874998,-14373.876953125,-13994.091796875,-13282.51953125
F5,847725.0,-21783.91651034294,670.9579311240392,-23135.9375,-22392.48046875,-21780.175781249996,-21154.882812499996,-20526.318359375
FT7,847725.0,-12451.98097861648,166.8865246199024,-12895.214843749998,-12567.333984375,-12453.857421874998,-12300.732421875,-12068.75
FC3,847725.0,-5554.881158832279,254.78246729362093,-5935.64453125,-5778.02734375,-5657.128906249999,-5330.712890625,-4998.6328125
FCz,847725.0,-12081.625198486207,203.82790600416297,-12380.957031249998,-12232.470703125,-12164.306640624998,-11978.222656249998,-11521.191406249998
C1,847725.0,-6952.888209642904,345.91713939876155,-7530.517578125,-7198.291015624999,-7028.173828124999,-6788.134765624999,-5866.6015625
C5,847725.0,-8711.965851444767,224.0927294149787,-9223.291015625,-8908.154296875,-8663.232421875,-8507.2265625,-8321.58203125
TP7,847725.0,-15697.911176270956,1991.726141370325,-20023.339843749996,-17376.904296875,-15139.501953124998,-13959.9609375,-13024.072265624998
CP3,847725.0,-15909.423540705915,210.76077527917687,-16480.859375,-16098.53515625,-15901.904296874998,-15722.363281249998,-15485.205078125
P1,847725.0,1851.823527446622,467.963165523332,955.5664062499999,1461.3769531249998,1879.150390625,2273.73046875,2635.5957031249995
P5,847725.0,-3623.5148563987436,848.1450236270072,-4997.0703125,-4486.718749999999,-3627.34375,-2865.9667968749995,-2211.376953125
PO7,847725.0,-12656.190355010376,1322.0601493918994,-15060.693359374998,-13819.23828125,-12448.681640624998,-11509.521484375,-10666.89453125
PO3,847725.0,-152.7501837984569,209.29907650518282,-621.142578125,-327.58789062499994,-99.31640625,28.271484375,228.857421875
POz,847725.0,-6256.6723477727155,240.91069395302404,-6697.216796875,-6487.499999999999,-6239.111328125,-6037.98828125,-5835.3515625
PO4,847725.0,-9273.705041549625,369.6939521647653,-9805.95703125,-9614.453125,-9337.109375,-8910.595703125,-8505.322265625
PO8,847725.0,-10399.700413007977,174.08464138634466,-10969.970703125,-10453.7109375,-10345.01953125,-10278.173828124998,-10072.509765625
P6,847725.0,-3827.6484389975744,111.77957703522539,-4065.7226562499995,-3901.7578124999995,-3825.29296875,-3753.2226562499995,-3614.2578124999995
P2,847725.0,-6755.681336387002,87.12413826670188,-6942.529296875,-6817.822265625,-6765.283203125,-6708.837890625,-6514.257812499999
CP4,847725.0,-11236.751410311883,573.5599980619155,-12587.841796874998,-11725.097656249998,-11057.2265625,-10775.927734375,-10492.138671875
TP8,847725.0,-13861.92638120134,207.63601133420073,-14315.771484375,-14031.54296875,-13859.47265625,-13692.96875,-13046.77734375
C6,847725.0,-9373.131297876302,178.28308473773203,-9915.087890625,-9515.087890625,-9305.029296875,-9229.58984375,-9098.828125
C2,847725.0,-7445.2877444041405,691.4477781594934,-8344.433593749998,-8109.375,-7559.912109375,-6922.265625,-6289.404296875
FC4,847725.0,-8026.855857197757,210.37663193814527,-8498.291015625,-8184.619140625,-7972.65625,-7848.437499999999,-7704.58984375
FT8,847725.0,-7480.8929749246145,564.5452834589697,-8575.976562499998,-7956.25,-7334.765625,-6965.0390625,-6283.642578125
F6,847725.0,-8341.072436636476,348.77961050215094,-9053.027343749998,-8637.841796875,-8282.177734375,-8048.144531249999,-7614.94140625
F2,847725.0,-4505.339007757896,493.4457889184386,-5371.58203125,-4903.564453125,-4512.158203125,-4175.830078125,-3405.908203125
AF4,847725.0,-17920.02579761964,862.4379338731673,-19893.06640625,-18564.990234375,-17908.3984375,-17163.574218749996,-16430.908203125
AF8,847725.0,-12616.048321887258,745.6860382525381,-14112.109375,-13232.519531249998,-12566.50390625,-11948.583984374998,-10266.992187499998
VEOG,847725.0,281054.7863361359,29131.53921485638,-53266.8828125,264043.5,280603.15625,297099.0625,455797.3125
X,847725.0,-696358.5984471638,139063.3672675108,-2030218.0,-732947.3125,-701780.6249999999,-681872.0625,2739805.0
Y,847725.0,1218008.039278255,147024.33610376558,-1602007.1249999998,1222518.125,1246287.875,1262346.7499999998,4867567.5
Z,847725.0,174308.40013092867,150325.41850719336,-1885732.375,116637.35156249999,154960.74999999997,186700.828125,4723539.5
