,count,mean,std,min,25%,50%,75%,max
time,1257775.0,1257774.0,726177.0235050587,0.0,628887.0,1257774.0,1886661.0,2515548.0
Fp1,1257775.0,-10004.904244039573,1649.0653672882936,-12728.3203125,-11024.4873046875,-9659.9609375,-8992.1875,-5972.509765625
Fz,1257775.0,-854.878472114386,191.76848806984228,-1178.6132812499998,-1024.755859375,-920.9960937499999,-646.630859375,-478.85742187499994
F3,1257775.0,-11720.720768383157,1551.425768495835,-13408.49609375,-12912.158203125,-11835.7421875,-11380.908203125,-6667.431640625
F7,1257775.0,-18671.984842676986,2135.810329300073,-21374.755859375,-20272.119140625,-19199.12109375,-17759.521484375,-12105.029296875
FT9,1257775.0,-17970.262284521526,3888.4752682725607,-332014.53124999994,-18710.302734375,-18100.5859375,-17622.021484375,-12036.962890625
FC5,1257775.0,2536.819515504189,908.6957107460364,936.1328125,1913.525390625,2589.6484374999995,2983.7890624999995,5022.16796875
FC1,1257775.0,937.8780594856244,339.9668063896948,218.310546875,725.537109375,894.6777343749999,1126.708984375,1797.65625
C3,1257775.0,7271.539401329977,202.00558315683324,6939.257812499999,7070.996093749999,7260.64453125,7411.328125,7822.021484375
T7,1257775.0,-7776.768545583967,1753.5454637427808,-11180.273437499998,-9105.6640625,-7571.09375,-6236.71875,-4340.185546875
TP9,1257775.0,-15643.350937908397,1822.429966283247,-17771.2890625,-16693.701171875,-16016.89453125,-15584.9609375,-9978.222656249998
CP5,1257775.0,-422.7081714237443,1249.5879867690219,-2910.6445312499995,-1353.1005859375,-196.630859375,532.2753906249999,1387.4023437499998
CP1,1257775.0,2839.950991279554,339.7638186489522,2391.6015625,2634.912109375,2721.826171875,2825.732421875,3642.48046875
Pz,1257775.0,-3363.1973957142823,286.1375872104772,-3800.8789062499995,-3597.900390625,-3428.564453125,-3144.7265624999995,-2747.607421875
P3,1257775.0,3706.606837113777,475.1259131745536,2751.3671874999995,3302.3437499999995,3782.763671875,4160.498046875,4463.37890625
P7,1257775.0,2557.9023091992804,468.7001545536234,1464.501953125,2298.6328125,2752.9296875,2909.5703125,3271.77734375
O1,1257775.0,4623.5552885272355,802.9545169025891,3628.9550781249995,4125.09765625,4285.107421875,4934.423828124999,6247.607421875
Oz,1257775.0,-4297.941040051194,609.5816340586317,-5501.513671875,-4876.26953125,-4040.234375,-3802.63671875,-3373.7792968749995
O2,1257775.0,-5456.5702652548025,798.4675377025109,-6971.289062499999,-6158.59375,-5473.53515625,-4787.59765625,-3941.7968749999995
P4,1257775.0,-4801.738656144717,951.5445017766656,-6219.921874999999,-5629.19921875,-5131.201171875,-3909.9609375,-3025.87890625
P8,1257775.0,-14937.812811965823,2141.227864112569,-18881.005859374996,-16915.673828125,-14308.789062499998,-13373.73046875,-10009.423828124998
TP10,1257775.0,-18129.013014867836,1430.520590827035,-23439.404296874996,-19120.3125,-17783.203125,-17438.134765625,-12077.587890625
CP6,1257775.0,-15487.939632128784,2223.015023357299,-19465.136718749996,-17648.925781249996,-15022.412109375,-13474.12109375,-10523.583984375
CP2,1257775.0,8707.057740153123,691.6871068705833,7338.574218749999,8168.749999999999,8859.765625,9314.55078125,9518.017578125
Cz,1257775.0,1440.3925644988174,342.70483293376464,956.5429687499999,1126.806640625,1435.15625,1732.3242187499998,2069.384765625
C4,1257775.0,-9539.23318843512,2721.533547812188,-13398.046875,-11812.548828125,-10119.580078124998,-7725.830078125,-5012.939453124999
T8,1257775.0,-28219.919716239987,2178.1573714584715,-32069.53125,-30186.523437499996,-28568.554687499996,-26458.5205078125,-21719.970703124996
FT10,1257775.0,-18824.480722212527,1649.7314744759815,-23962.939453125,-20130.615234375,-18800.390625,-18145.751953125,-12939.501953125
FC6,1257775.0,-25060.094492956934,1485.4250886924347,-30106.347656249996,-26052.001953124996,-25085.693359374996,-24644.384765625,-19359.423828125
