,count,mean,std,min,25%,50%,75%,max
time,1018200.0,1018199.0,587858.3327639407,0.0,509099.5,1018199.0,1527298.5,2036398.0
Fp1,1018200.0,-6239.560177235256,313.32813134759795,-7223.486328125,-6336.474609375,-6252.978515624999,-6186.767578124999,-1466.6015625
Fz,1018200.0,2890.6608540960765,241.97997035498892,2505.224609375,2750.341796875,2825.537109375,2930.126953125,3864.94140625
F3,1018200.0,5459.326580406523,943.2619909860178,4202.63671875,4573.437499999999,5242.187499999999,6022.81494140625,7967.773437499999
F7,1018200.0,-8812.998087876815,247.6509530030012,-9861.962890625,-8971.533203125,-8914.453125,-8773.095703124998,-7301.757812499999
FT9,1018200.0,709.8641868865553,1012.1737855853805,-1464.1601562499998,-180.029296875,1065.673828125,1664.1113281249998,2307.1777343749995
FC5,1018200.0,12842.901134652067,762.5502865357583,10973.437499999998,12131.640624999998,12746.044921875,13491.748046875,14415.234374999998
FC1,1018200.0,14364.606924769967,118.86097196560458,14077.63671875,14278.320312499998,14357.71484375,14427.783203124998,14695.458984375
C3,1018200.0,14544.459591489578,270.4490497123509,13910.15625,14230.615234374998,14642.67578125,14795.166015625,14995.3125
T7,1018200.0,14501.485752133438,359.7527393068477,13040.380859374998,14147.802734375,14543.798828125,14749.951171875,15348.095703125
TP9,1018200.0,12454.284093607668,623.9831295420863,11297.802734375,11874.51171875,12543.310546874998,12926.7578125,13670.654296875
CP5,1018200.0,2144.51480529941,1740.6738014368818,-652.3437499999999,531.103515625,2130.224609375,3658.740234375,5247.021484374999
CP1,1018200.0,6377.483600856981,388.4487385895055,5778.662109375,6006.73828125,6379.541015624999,6718.798828125,7355.46875
Pz,1018200.0,3692.4575399122687,431.21840561405486,3052.734375,3289.990234375,3662.5,4020.0195312499995,4521.142578125
P3,1018200.0,2871.298346365676,1333.6323173399396,804.296875,1607.861328125,2906.591796875,3967.0532226562495,5346.435546874999
P7,1018200.0,7548.629736356898,991.5803055185107,5716.6015625,6648.291015624999,7694.873046875,8326.513671874998,9412.40234375
O1,1018200.0,10133.777565351616,583.5635999723612,9134.765625,9586.572265625,10206.787109374998,10593.65234375,11255.517578124998
Oz,1018200.0,7944.030710214717,675.9716187496075,6875.439453125,7324.35302734375,7868.603515624999,8489.35546875,9189.794921875
O2,1018200.0,4369.744789172989,777.8741978942803,2718.84765625,3765.087890625,4569.775390625,5060.937499999999,5428.271484374999
P4,1018200.0,9122.554756747508,1035.661955454977,7367.7734375,8156.982421875,9241.11328125,9957.324218749998,11037.646484375
P8,1018200.0,8927.81608408604,1049.4850449730138,7153.173828125,7948.52294921875,8972.900390625,9746.58203125,11070.3125
TP10,1018200.0,-1492.3999600340214,818.7953291314717,-3263.6718749999995,-2184.9609375,-1689.94140625,-790.576171875,445.458984375
CP6,1018200.0,-1218.0839599177777,1291.471055903679,-3135.3515625,-2401.26953125,-1404.1015625,-241.69921875,1624.072265625
CP2,1018200.0,-1194.2322305811574,1040.05498241433,-2359.8144531249995,-2112.40234375,-1579.6386718749998,-419.62890624999994,1403.0273437499998
Cz,1018200.0,10452.783360226687,406.53118336105604,9781.787109374998,10033.48388671875,10539.111328125,10747.070312499998,11320.01953125
C4,1018200.0,-1293.235212060422,1230.892317692315,-3208.10546875,-2443.310546875,-1405.0781249999998,-339.306640625,1092.1874999999998
T8,1018200.0,5810.911633274406,1215.8880703573075,3145.01953125,4766.357421875,5557.666015625,6875.84228515625,8511.376953125
FT10,1018200.0,-4847.976667378324,756.7440847224736,-6553.710937499999,-5443.017578125,-4544.3359375,-4323.6328125,-3489.697265625
FC6,1018200.0,-13518.879118500325,667.7194380072299,-14833.10546875,-13979.345703125,-13397.412109375,-12917.7734375,-12213.037109375
FC2,1018200.0,16017.638083223228,143.81020639002077,15748.291015624998,15912.158203124998,16020.263671875,16074.609375,16545.703125
F4,1018200.0,-3428.3722402662174,411.32242310536236,-4436.962890625,-3813.8671874999995,-3263.8183593749995,-3065.380859375,-2820.849609375
F8,1018200.0,-7944.555749183225,1120.047413116407,-10725.537109374998,-8670.1171875,-7513.134765624999,-7095.263671874999,-5895.947265625
