,count,mean,std,min,25%,50%,75%,max
time,1071200.0,1071199.0,618457.8970309943,0.0,535599.5,1071199.0,1606798.5,2142398.0
Fp1,1071200.0,1483.2766924196433,1369.950592526453,-447.70507812499994,223.046875,1228.22265625,2474.37744140625,4808.349609375
Fz,1071200.0,-1233.9568940462507,301.9177120457603,-2442.8222656249995,-1317.6269531249998,-1201.904296875,-1064.013671875,-670.263671875
F3,1071200.0,-1403.852864704887,507.306623578374,-2348.6816406249995,-1804.296875,-1543.0664062499998,-1004.3457031249999,-215.869140625
F7,1071200.0,1403.5136909285438,725.4230246760945,122.8515625,763.6230468749999,1397.4609374999998,2063.0371093749995,2815.3808593749995
FT9,1071200.0,6643.057006152198,1671.6830592817964,3965.380859375,5179.96826171875,6439.794921874999,8001.806640624999,9530.6640625
FC5,1071200.0,-2970.5392590979304,653.6715823276094,-4058.10546875,-3535.986328125,-3004.1015625,-2588.9160156249995,-1403.564453125
FC1,1071200.0,-1433.8249879114835,148.91656658525716,-2308.6425781249995,-1519.5312499999998,-1457.568359375,-1349.8046874999998,-996.6796875
C3,1071200.0,7161.879627230632,1317.8938336680535,5202.392578124999,5939.94140625,7052.197265625,8099.70703125,9556.201171874998
T7,1071200.0,-1180.3244265612602,1218.3250088182276,-3032.763671875,-2317.138671875,-1260.44921875,-225.244140625,1299.267578125
TP9,1071200.0,-2389.2400411957674,596.4932710899446,-3483.935546875,-2913.28125,-2217.6757812499995,-1844.9707031249998,-1283.59375
CP5,1071200.0,-8905.27620409281,625.36193098641,-9761.718749999998,-9357.177734375,-9063.378906249998,-8547.119140625,-7173.437499999999
CP1,1071200.0,10.870122794164839,384.0855440915554,-827.978515625,-328.22265625,22.021484375,370.1171875,744.62890625
Pz,1071200.0,7769.765774419897,1599.0786071167618,5616.015625,6195.263671874999,7819.531249999999,9117.34619140625,10578.173828124998
P3,1071200.0,4528.678347324773,1453.385028765588,2299.9023437499995,3177.783203125,4438.818359375,5557.14111328125,7396.826171875
P7,1071200.0,-1590.0812780880233,1064.6997619019921,-3452.197265625,-2580.1757812499995,-1576.2695312499998,-859.5703125,821.5820312499999
O1,1071200.0,-673.106762704429,510.2159728111192,-1464.501953125,-1071.77734375,-780.029296875,-268.65234375,586.5234375
Oz,1071200.0,-15986.45789007254,877.7974095669872,-17642.431640624996,-16793.701171874996,-15830.615234374998,-15216.39404296875,-14485.253906249998
O2,1071200.0,12627.698393932113,989.7597241509177,10972.314453125,11690.52734375,12769.04296875,13552.06298828125,14355.615234374998
P4,1071200.0,11002.497889432558,784.9313194521496,9779.00390625,10280.712890625,11197.8515625,11755.615234374998,12421.58203125
P8,1071200.0,11724.364702334415,1865.3289247826901,8743.359374999998,10000.87890625,11597.55859375,13258.935546875,14922.509765625
TP10,1071200.0,2144.158273185519,1456.976015785208,-503.75976562500006,846.484375,2355.7861328125,3305.224609375,4734.86328125
CP6,1071200.0,-15691.912860212262,888.4930121567864,-16989.794921875,-16468.65234375,-15797.412109374998,-15060.7421875,-13376.025390624998
CP2,1071200.0,-1027.4338782312623,135.87546041486968,-1309.27734375,-1134.86328125,-1003.8574218749999,-908.4472656249999,-816.7968749999999
Cz,1071200.0,2308.7507959640766,945.3121595139182,1016.748046875,1513.720703125,2068.8232421875,3090.73486328125,4174.414062499999
C4,1071200.0,-1717.114712681674,1755.82946471331,-4104.58984375,-3424.90234375,-1957.177734375,-270.50781249999994,1954.8828124999998
T8,1071200.0,-4932.8029203521755,1056.7323442006407,-6777.050781249999,-5937.109375,-4968.408203125,-4088.96484375,-2506.2988281249995
FT10,1071200.0,-657.9658873189823,1040.05186868976,-1952.05078125,-1676.9531249999998,-897.900390625,481.640625,1023.291015625
FC6,1071200.0,-6033.538703901364,574.3581274614013,-7277.636718749999,-6507.470703125,-6052.392578124999,-5520.947265624999,-5025.390625
