,count,mean,std,min,25%,50%,75%,max
AFz,892500.0,-3173.263981803659,387.827151550429,-4486.9140625,-3240.869140625,-3009.130859375,-2927.7832031249995,-2499.658203125
F1,892500.0,-82.15671749168418,170.7364337759437,-551.07421875,-217.3828125,-148.33984374999997,37.548828125,673.0957031249999
F5,892500.0,-17686.13875443146,1565.5594577449028,-21217.382812499996,-19173.2421875,-18009.4482421875,-16405.65185546875,-12009.9609375
FT7,892500.0,-3274.92812231924,603.5758167435529,-4787.109375,-3800.390625,-3258.3984375,-2721.875,-2001.0253906249998
FC3,892500.0,6134.142691318715,839.9745435643568,3533.2519531249995,5627.83203125,6472.4609375,6823.046875,7879.150390624999
FCz,892500.0,-2274.970592612045,411.2339702236589,-2990.234375,-2670.99609375,-2299.31640625,-1919.9707031249998,-1403.662109375
C1,892500.0,12705.402172619048,1425.5446886423188,9439.355468749998,11619.23828125,13016.552734374998,13949.072265625,14820.3125
C5,892500.0,-1611.1863155965511,263.7032239996897,-2283.59375,-1855.9570312499998,-1705.1269531249998,-1382.03125,-711.181640625
TP7,892500.0,-110.73991273853291,159.7753213515017,-580.859375,-253.857421875,-116.74804687499999,51.66015624999999,296.63085937499994
CP3,892500.0,-1215.0435934217437,402.7857851660775,-2128.076171875,-1572.5585937499998,-1160.44921875,-883.154296875,-332.56835937499994
P1,892500.0,2165.2214735972516,306.240088582252,1090.52734375,2145.6542968749995,2301.513671875,2348.974609375,2435.693359375
P5,892500.0,-1723.8251134125526,152.84962639351338,-2082.51953125,-1865.673828125,-1648.5839843749998,-1592.2851562499998,-1481.591796875
PO7,892500.0,-2769.1440205379026,552.7219431645914,-3835.44921875,-3214.990234375,-2813.623046875,-2298.62060546875,-1850.439453125
PO3,892500.0,933.3636878501401,140.65752238816117,429.443359375,849.1210937499999,970.849609375,1055.029296875,1119.7265624999998
POz,892500.0,4082.087002144608,852.9706340899087,2274.6093749999995,3418.75,4235.546875,4830.76171875,5284.619140624999
PO4,892500.0,4161.787627910539,695.648434311136,2681.9335937499995,3597.16796875,4257.177734375,4752.24609375,5231.15234375
PO8,892500.0,-6113.596623172706,1020.0925596978593,-7941.30859375,-6964.453125,-6147.8515625,-5276.806640624999,-4222.070312499999
P6,892500.0,-7717.479508873862,355.9873423434971,-8264.990234375,-8036.328125000001,-7807.958984374999,-7416.89453125,-6938.330078125
P2,892500.0,-15234.892504705007,1805.1817780865215,-18497.94921875,-16874.21875,-15011.572265624998,-13561.03515625,-12608.056640624998
CP4,892500.0,-12772.988586856618,749.3228035914726,-14447.55859375,-13366.9921875,-12690.283203125,-12081.103515625,-11531.15234375
TP8,892500.0,-9004.909718082545,722.3507562083088,-11151.416015625,-9593.408203124998,-8987.6220703125,-8476.220703124998,-7219.677734375
C6,892500.0,-12094.471557029061,238.29061425298602,-12618.701171875,-12318.1640625,-12111.083984375,-11922.94921875,-11328.7109375
C2,892500.0,-9448.650194273021,131.90445658782744,-9963.57421875,-9517.87109375,-9418.212890625,-9351.3671875,-9094.23828125
FC4,892500.0,-8639.021836429885,700.9387817682615,-10037.011718749998,-9260.83984375,-8565.429687499998,-7990.722656249999,-7073.486328125
FT8,892500.0,1985.6156558013831,225.97926071211066,842.3828124999999,1865.8203124999998,2076.7578125,2154.248046875,2427.1484375
F6,892500.0,-7437.41619846376,1123.6724816649098,-11140.72265625,-8411.5234375,-7255.566406249999,-6442.578125,-5441.552734375
F2,892500.0,-4287.1651180628505,523.8604743793595,-5593.701171875,-4704.052734374999,-4087.40234375,-3836.8164062499995,-3574.31640625
AF4,892500.0,441.8817571559874,186.26500798531805,-312.255859375,413.23242187499994,490.82031249999994,557.470703125,970.5566406249999
AF8,892500.0,-11971.376614856881,1342.996414867672,-14829.199218749998,-13076.513671875,-11988.9892578125,-10904.736328125,-6151.416015624999
VEOG,892500.0,409683.8434452731,52932.542865852614,218483.203125,370675.83593749994,400425.1875,442808.046875,790399.0
X,892500.0,-93390.54737185435,61307.589329743416,-789511.1874999999,-96456.703125,-81243.8125,-71938.9296875,315915.34374999994
Y,892500.0,-730932.5328557804,137734.48597197456,-1194092.875,-770079.1874999999,-754577.25,-741800.6875,572938.6249999999
Z,892500.0,1015796.6699208684,39432.81820084491,659192.8125,1001657.171875,1011625.8125,1019857.890625,1523618.75
