,count,mean,std,min,25%,50%,75%,max
time,1065975.0,1065974.0,615441.2418744782,0.0,532987.0,1065974.0,1598961.0,2131948.0
Fp1,1065975.0,1513.27102997879,2284.89915476102,-2878.2714843749995,-212.939453125,1242.578125,3695.3613281249995,4771.19140625
Fz,1065975.0,18181.075852011218,325.262302114659,17510.3515625,17910.937499999996,18222.607421875,18500.146484375,18751.26953125
F3,1065975.0,8077.372601090331,352.56820617872063,7257.861328124999,7896.923828124999,8212.40234375,8356.8359375,8638.57421875
F7,1065975.0,-237.18985081329592,326.3969835599827,-921.533203125,-468.701171875,-274.4140625,-4.736328125,900.68359375
FT9,1065975.0,11865.36234401201,441.19197250629503,10728.271484375,11702.44140625,11987.109374999998,12167.041015625,12770.166015624998
FC5,1065975.0,19082.257833891435,847.2787377732802,17059.423828125,18563.818359374996,19259.9609375,19791.308593749996,20162.5
FC1,1065975.0,18268.547655077364,958.8836567505689,16091.455078125,17626.708984375,18497.656249999996,19045.654296875,19503.515625
C3,1065975.0,20515.210671641573,523.4437843796638,19251.708984374996,20293.408203125,20691.552734375,20792.333984374996,21353.857421875
T7,1065975.0,3708.65589816358,520.210636510633,2287.548828125,3424.2675781249995,3779.6874999999995,4081.982421875,4613.818359375
TP9,1065975.0,2914.0872010146227,676.0623090768441,722.412109375,2949.5117187499995,3120.849609375,3238.427734375,5632.91015625
CP5,1065975.0,15694.682361108667,580.611799256934,14252.392578125,15406.4453125,15757.666015624998,16048.583984375,16636.5234375
CP1,1065975.0,9532.504217822885,651.5049805989589,8172.216796874999,9016.259765625,9728.3203125,10081.201171875,10369.23828125
Pz,1065975.0,-4663.684950892229,1061.3270726850537,-6710.9375,-5648.53515625,-4646.044921875,-3573.8281249999995,-3365.0878906249995
P3,1065975.0,12923.558096616727,1322.065859340254,10467.041015625,11926.171874999998,12729.4921875,14290.917968749998,14613.57421875
P7,1065975.0,1408.3926159608134,1188.506348218195,-968.1640625,336.572265625,1516.69921875,2377.197265625,3202.7832031249995
O1,1065975.0,4579.648725620177,756.3545388137535,3179.248046875,3845.1171875,4716.308593749999,5035.05859375,6085.05859375
Oz,1065975.0,-9750.12519403451,1341.5516763684575,-12397.265624999998,-10857.861328125,-9826.318359374998,-8446.77734375,-8043.359375
O2,1065975.0,-8167.338107333515,1452.3938896348623,-11131.494140625,-9432.51953125,-8089.697265624999,-6790.9423828125,-6341.357421875
P4,1065975.0,-579.2133409902759,1340.33038347203,-3304.541015625,-1683.7402343749998,-479.8828125,769.5800781249999,962.4023437499999
P8,1065975.0,-320.91508722758215,750.821145654854,-1880.078125,-851.46484375,-230.81054687499997,348.486328125,618.8964843749999
TP10,1065975.0,-1790.9896038544525,1045.3806112545426,-3978.7109374999995,-2655.46875,-1634.130859375,-841.943359375,-593.017578125
CP6,1065975.0,691.6205207160698,278.018766702226,55.810546875,541.943359375,729.833984375,894.5312499999999,1176.171875
CP2,1065975.0,-1437.5729640301427,1032.9337710743787,-3156.005859375,-2535.595703125,-1537.7441406249998,-379.98046875,-116.50390624999999
Cz,1065975.0,18300.604615016477,994.4494508293212,16215.087890625,17609.66796875,18326.5625,19186.914062499996,19844.43359375
C4,1065975.0,1655.6764869383076,680.9467702170223,191.9921875,1043.017578125,1783.349609375,2259.9609375,2406.9335937499995
T8,1065975.0,9697.977428555358,1411.5935278389438,7233.3984375,8562.3046875,9420.800781249998,10865.1123046875,12365.380859374998
FT10,1065975.0,-14175.340921383593,1182.9328126569221,-16037.060546874998,-15380.664062499998,-14325.732421875,-12899.169921875,-12410.107421875
FC6,1065975.0,4361.837066894451,324.3134153687693,3582.8124999999995,4163.525390625,4383.984374999999,4616.89453125,5134.9609375
FC2,1065975.0,21236.867006199576,449.33987048445306,20133.30078125,21070.5078125,21372.607421875,21517.529296874996,21950.1953125
F4,1065975.0,10371.551182786006,954.782458682826,8383.447265625,9573.53515625,10452.83203125,11279.98046875,11443.26171875
F8,1065975.0,8725.467179447292,301.2222660445452,7974.90234375,8568.310546875,8753.124999999998,8923.291015625,9495.947265624998
Fp2,1065975.0,-5823.739436250044,1738.383285735521,-9325.537109375,-7264.501953124999,-5781.591796875,-4169.775390625,-3409.7167968749995
AF7,1065975.0,-6581.334687177526,1674.453654619303,-10007.8125,-7780.053710937499,-6604.8828125,-5147.290039062499,-3965.8203125
