,count,mean,std,min,25%,50%,75%,max
time,1104950.0,1104949.0,637943.4686161462,0.0,552474.5,1104949.0,1657423.5,2209898.0
Fp1,1104950.0,-6220.941697022489,324.45362164209416,-7001.464843749999,-6544.580078125,-6172.7783203125,-5985.986328125,-3055.17578125
Fz,1104950.0,-10013.401280662798,671.4226513668364,-11181.738281249998,-10623.193359375,-10085.15625,-9520.703125,-8704.345703125
F3,1104950.0,-28.39134605390798,68.02564848652106,-266.357421875,-85.888671875,-16.796875,23.4375,301.26953125
F7,1104950.0,-13080.07733505334,1024.4773707596457,-14480.95703125,-13955.957031249998,-13423.681640624998,-12251.416015624998,-10861.816406249998
FT9,1104950.0,-115.09971843677882,50.373039007528355,-550.8789062499999,-144.3359375,-113.03710937499999,-84.27734375,146.533203125
FC5,1104950.0,-6057.906646961896,564.3661174205773,-7076.660156249999,-6527.099609375,-6234.130859375,-5580.76171875,-4807.519531249999
FC1,1104950.0,-989.1024971258597,55.285908697691546,-1089.74609375,-1032.32421875,-1004.9804687499999,-943.8964843749999,-687.20703125
C3,1104950.0,-7156.269546628241,1046.2019148916186,-9099.658203125,-8057.958984375,-7119.750976562499,-5930.95703125,-5580.2734375
T7,1104950.0,-20078.44155609947,575.4744994007432,-21046.191406249996,-20569.970703125,-20316.894531249996,-19662.939453125,-18668.505859375
TP9,1104950.0,-4638.975505422686,292.44160678187416,-5116.2109375,-4869.238281249999,-4737.59765625,-4387.20703125,-4024.7558593749995
CP5,1104950.0,-2035.4300210929368,195.62291026537238,-2392.0410156249995,-2211.669921875,-2086.181640625,-1861.03515625,-1532.568359375
CP1,1104950.0,2851.9208635713153,236.54503799101803,2152.63671875,2684.130859375,2901.9042968749995,3064.404296875,3173.0468749999995
Pz,1104950.0,358.111875201508,86.92775051649423,152.783203125,300.78125,391.015625,431.15234375,617.236328125
P3,1104950.0,-381.05684474021734,37.22177424669559,-464.50195312499994,-410.35156249999994,-382.958984375,-358.30078125,-132.763671875
P7,1104950.0,-7058.251829436216,466.13139810396746,-7910.107421875,-7490.820312499999,-7061.279296875,-6760.302734374999,-5984.423828125
O1,1104950.0,-3884.3277208350773,493.2762816934764,-4639.16015625,-4325.78125,-3889.35546875,-3462.158203125,-3026.3671874999995
Oz,1104950.0,-1050.4443891868693,147.38359604175594,-1264.5019531249998,-1165.91796875,-1098.14453125,-954.296875,-622.7539062499999
O2,1104950.0,-5556.776146721854,210.37090304544137,-5850.537109375,-5729.833984375,-5642.08984375,-5297.607421874999,-5108.984374999999
P4,1104950.0,836.1810060074126,112.33091015217222,661.42578125,740.380859375,802.0019531249999,931.54296875,1121.875
P8,1104950.0,-11505.923036278155,724.6298003957704,-12571.19140625,-12137.79296875,-11616.601562499998,-10885.83984375,-9999.267578125
TP10,1104950.0,-929.9526077519769,371.04446097259626,-1640.234375,-1239.2578125,-924.658203125,-562.90283203125,-93.84765624999999
CP6,1104950.0,-1479.085566433648,143.51360142146973,-1793.408203125,-1582.6171874999998,-1554.7851562499998,-1383.0078125,-1078.369140625
CP2,1104950.0,-3366.785452678854,252.2502351682074,-3852.2460937499995,-3588.330078125,-3310.205078125,-3120.80078125,-2907.421875
Cz,1104950.0,-1943.807167373948,288.9406940340822,-2421.533203125,-2178.7597656249995,-1991.9433593749998,-1662.31689453125,-1405.859375
C4,1104950.0,562.5880100273203,105.43880373846054,325.341796875,480.32226562499994,525.2929687499999,673.0468749999999,894.384765625
T8,1104950.0,-11114.79255455387,324.56960238519525,-11828.02734375,-11398.291015625,-11233.837890624998,-10881.25,-10337.353515625
FT10,1104950.0,-8439.68032494577,842.5979099310217,-9779.39453125,-9168.603515625,-8644.62890625,-7845.556640624999,-6529.101562499999
FC6,1104950.0,662.6358402016918,131.33621347453354,149.80468749999997,563.6718749999999,603.22265625,760.791015625,1249.6093749999998
FC2,1104950.0,-2612.750275084916,77.45752363305964,-2723.14453125,-2667.7734375,-2642.3828125,-2557.51953125,-2333.9843749999995
F4,1104950.0,-13912.624043013824,716.2693229022356,-14925.927734374998,-14524.707031249998,-14116.552734375,-13305.6640625,-12364.111328125
F8,1104950.0,-11757.241190300607,522.3979879670762,-12662.548828125,-12208.154296875,-12000.634765624998,-11320.947265624998,-10626.904296875
Fp2,1104950.0,-13960.750141895207,188.95061109345002,-14635.644531249998,-14123.291015625,-13985.205078125,-13844.189453125,-12226.66015625
AF7,1104950.0,-12603.502158433357,973.1257839826866,-14009.27734375,-13424.609374999998,-12894.43359375,-11800.537109375,-10541.50390625
AF3,1104950.0,-17149.242630419856,448.78471613834216,-18011.03515625,-17485.693359375,-17188.232421874996,-16886.718749999996,-16168.701171875002
AFz,1104950.0,-17432.356058558573,360.8134695433149,-18048.681640624996,-17706.933593749996,-17546.191406249996,-17260.64453125,-16556.8359375
F1,1104950.0,-638.1485374585671,53.59672586016374,-789.1113281249999,-677.294921875,-647.65625,-612.79296875,-400.830078125
F5,1104950.0,-13436.145174661466,1282.0261606953607,-15468.115234375,-14519.091796875,-13676.171874999998,-12341.064453125,-10953.125
FT7,1104950.0,-12682.677815243336,998.8742298962528,-14080.273437499998,-13536.181640624998,-12994.43359375,-11866.162109375,-10563.916015625
FC3,1104950.0,-4205.781436218126,539.0556825657873,-5083.300781249999,-4702.587890624999,-4268.1396484375,-3679.78515625,-3262.98828125
FCz,1104950.0,1611.6027939524272,161.9666071874729,1332.763671875,1444.2382812499998,1622.55859375,1751.806640625,2003.3203125
C1,1104950.0,2274.7588941913377,161.3462822072165,1896.7285156249998,2163.427734375,2265.72265625,2396.240234375,2606.2011718749995
C5,1104950.0,-3983.772123765145,528.3513672645657,-4899.951171875,-4453.02734375,-4121.923828125,-3537.841796875,-2859.2773437499995
TP7,1104950.0,-1941.842970791594,214.38733169760133,-2337.98828125,-2135.15625,-2014.55078125,-1738.8183593749998,-1408.447265625
CP3,1104950.0,-4586.44928097001,233.61393456743082,-4982.6171875,-4809.228515625,-4599.0234375,-4333.056640625,-4072.8515624999995
P1,1104950.0,-5179.849070164374,643.3647154793235,-5979.052734374999,-5738.96484375,-5396.435546875,-4664.306640625,-3805.1757812499995
P5,1104950.0,-2247.857051825026,137.35085302484003,-2485.009765625,-2352.5878906249995,-2302.587890625,-2156.0546874999995,-1869.04296875
PO7,1104950.0,-15055.083541366761,251.5011345068895,-15463.623046875,-15308.88671875,-15068.847656249998,-14873.730468749998,-14408.88671875
PO3,1104950.0,-13764.8794130691,939.2788956114256,-15047.36328125,-14625.244140624998,-13908.7890625,-12955.029296875,-11876.85546875
POz,1104950.0,-4761.895631766426,279.98091569810896,-5190.478515624999,-4990.478515625,-4852.44140625,-4510.498046874999,-4188.574218749999
PO4,1104950.0,120.83417823805658,237.89513726575996,-236.81640625,-98.04687499999999,83.88671874999999,345.263671875,602.978515625
PO8,1104950.0,-5325.116777060048,287.5823781316411,-5788.96484375,-5624.951171875,-5335.498046875,-5037.6953125,-4788.134765624999
P6,1104950.0,-11132.067545653932,330.3264370921808,-11636.328125,-11424.365234375,-11204.4921875,-10842.87109375,-10402.441406249998
P2,1104950.0,199.89185729204377,228.39992785977003,-364.990234375,82.568359375,229.443359375,337.841796875,1541.650390625
CP4,1104950.0,-1743.3390285706507,25.416323029977843,-1845.41015625,-1762.3046875,-1749.6093749999998,-1727.05078125,-1526.3183593749998
TP8,1104950.0,-7327.152650210063,648.5633476250944,-8427.587890625,-7845.556640624999,-7475.48828125,-6782.32421875,-6057.51953125
C6,1104950.0,-19091.129656292775,1200.500080619376,-20739.306640625,-20143.798828125,-19587.98828125,-18244.287109375,-16414.990234375
C2,1104950.0,-562.9548087406387,281.6549545586522,-1005.9082031249999,-854.98046875,-550.48828125,-329.15039062499994,-2.392578125
FC4,1104950.0,-9737.08376466059,1006.6803924788545,-11200.87890625,-10584.619140625,-9941.259765625,-8902.978515625,-7699.072265625
FT8,1104950.0,-4950.540661792884,536.2623853985524,-5989.990234375,-5459.130859374999,-5054.638671874999,-4434.912109375,-3917.5292968749995
F6,1104950.0,-11696.651214244706,492.5702791268525,-12574.70703125,-12125.09765625,-11918.359375,-11287.939453125,-10628.61328125
F2,1104950.0,-13836.02187797843,651.0489825902404,-14737.841796875,-14381.103515624998,-14051.269531249998,-13296.6796875,-12375.537109375
AF4,1104950.0,-11774.708797317257,266.4345917059927,-12260.25390625,-11978.857421875,-11888.0859375,-11646.77734375,-10988.623046875
AF8,1104950.0,-13639.172361093828,258.5995388658641,-14139.941406249998,-13839.55078125,-13748.876953125,-13461.669921874998,-11857.373046875
VEOG,1104950.0,752851.1480593765,1114125.9021437657,-2481513.25,166989.71484375,652441.09375,1458143.09375,2993782.2499999995
X,1104950.0,-442792.48626556323,62395.33118688254,-1127810.7499999998,-479170.2265625,-437967.78124999994,-403002.578125,104935.765625
Y,1104950.0,1342483.7013127678,158509.20751726514,-6930.5302734375,1343604.4375,1374750.3749999998,1397878.875,2253461.5
Z,1104950.0,-535504.4860852942,225412.1895364295,-1771450.625,-620553.5,-577878.9375,-359349.921875,138444.609375
