,count,mean,std,min,25%,50%,75%,max
time,1017175.0,1017174.0,587266.5487380212,0.0,508587.0,1017174.0,1525761.0,2034348.0
Fp1,1017175.0,-7889.792518379642,271.22236883294056,-8514.160156249998,-8083.154296874999,-7900.9765625,-7711.279296875,-7073.388671875
Fz,1017175.0,-300.9343803860109,604.5654199875099,-1136.71875,-809.8144531249999,-441.162109375,208.740234375,967.1875
F3,1017175.0,2750.4923527766086,610.8193340364021,1559.4238281249998,2199.0234375,2806.201171875,3312.841796875,3719.43359375
F7,1017175.0,-7342.03344103115,628.7051359000922,-8143.798828125,-7810.546874999999,-7626.513671875,-6923.974609374999,-5856.93359375
FT9,1017175.0,-14620.49710557119,893.7859850004833,-15841.406249999998,-15369.62890625,-14900.1953125,-13908.837890625,-12484.423828124998
FC5,1017175.0,-6369.671564368303,476.72110815191274,-7127.83203125,-6686.03515625,-6495.263671874999,-6041.357421875,-5353.41796875
FC1,1017175.0,6270.498718206214,496.58299274620566,5293.359375,5804.98046875,6296.582031249999,6760.693359374999,7051.513671875
C3,1017175.0,563.4820193162896,129.38806795845633,401.611328125,480.71289062499994,515.33203125,576.5136718749999,923.73046875
T7,1017175.0,-7155.718564753868,317.94981456398546,-7648.779296875,-7348.681640624999,-7257.470703124999,-7009.277343749999,-6201.171875
TP9,1017175.0,-6223.959416215945,209.53400880719983,-6543.505859375,-6344.531249999999,-6284.86328125,-6185.595703124999,-5585.351562499999
CP5,1017175.0,-6822.138381692863,259.0850553072387,-7193.26171875,-6995.068359374999,-6895.019531249999,-6750.830078125,-6081.201171875
CP1,1017175.0,2333.642108217152,184.46051911941487,2082.958984375,2203.369140625,2261.474609375,2426.904296875,2815.966796875
Pz,1017175.0,-4279.082021505256,475.3051369916998,-5098.681640625,-4657.71484375,-4314.599609375,-3956.5673828125,-3198.388671875
P3,1017175.0,211.3265288302314,1008.0698284982207,-1558.203125,-664.2089843749999,158.349609375,1126.5136718749998,1973.92578125
P7,1017175.0,-7625.129876404011,441.5500260645475,-8296.777343749998,-7958.203125,-7713.378906249999,-7402.246093749999,-6516.650390625
O1,1017175.0,-3231.155165789288,528.6081867982324,-4133.056640625,-3622.9980468749995,-3354.4921875,-2865.185546875,-2164.404296875
Oz,1017175.0,-2205.746402173529,1118.8303961258257,-4140.869140625,-3166.357421875,-2291.9921875,-1295.263671875,-74.70703125
O2,1017175.0,-890.3171959582453,601.4712692200646,-1917.0898437499998,-1333.7890625,-971.2402343749999,-409.47265625,364.59960937499994
P4,1017175.0,-5156.838405848305,610.363499118054,-6031.0546875,-5695.3125,-5335.888671875,-4710.15625,-3884.521484375
P8,1017175.0,4086.2156132007,141.8877709325368,3826.3671874999995,3962.5,4022.9980468749995,4233.056640625,4375.68359375
TP10,1017175.0,-3039.278732255926,430.3534074290802,-3723.6328124999995,-3339.0136718749995,-3117.3828124999995,-2775.048828125,-1857.0800781249998
CP6,1017175.0,-1031.4593914460547,58.94805516329224,-1159.7167968749998,-1078.2226562499998,-1037.40234375,-1004.0527343749999,-854.1503906249999
CP2,1017175.0,1248.9981836374334,68.43177419355919,1034.9609374999998,1198.046875,1253.80859375,1303.90625,1400.0488281249998
Cz,1017175.0,363.5899089389731,118.5945345155137,143.017578125,257.421875,377.490234375,482.22656249999994,519.53125
C4,1017175.0,-3097.5954082865073,910.2885358717978,-4498.486328125,-3892.2363281249995,-3355.517578125,-2173.828125,-1606.2499999999998
T8,1017175.0,5058.153153763795,164.68858541846856,4586.816406249999,4917.7734375,5079.39453125,5217.7734375,5372.36328125
FT10,1017175.0,-8061.049530802606,410.4959905258885,-8728.3203125,-8372.607421875,-8169.238281249999,-7838.037109374999,-7007.177734375
FC6,1017175.0,-2728.5482242389307,718.0629909685571,-3762.451171875,-3302.1484374999995,-2897.119140625,-2149.31640625,-1199.4140625
FC2,1017175.0,3496.4537592723873,63.969369419207574,3354.2480468749995,3432.763671875,3501.416015625,3548.583984375,3640.8691406249995
F4,1017175.0,-276.9904807777976,296.3428029972777,-813.6718749999999,-483.74023437499994,-325.29296875,-46.533203125,380.85937499999994
F8,1017175.0,-15173.1645894362,639.3855472327408,-15955.078125000002,-15704.00390625,-15582.080078125,-14562.451171875,-13258.447265624998
Fp2,1017175.0,-15646.79039901796,652.7924849563709,-16437.060546875,-16196.58203125,-16044.335937499998,-15010.644531249998,-13715.0390625
AF7,1017175.0,-6138.348213332499,273.6039390738213,-6675.146484375,-6344.189453124999,-6212.451171874999,-6029.150390625,-5249.90234375
AF3,1017175.0,-7509.992836029475,216.05338881209002,-7892.919921875,-7662.011718749999,-7582.763671874999,-7444.140625,-6768.457031249999
AFz,1017175.0,2147.290935554892,521.5725094052341,1343.45703125,1735.546875,2025.9765624999998,2538.037109375,3330.95703125
F1,1017175.0,8738.533975359913,421.3481262288425,7888.916015624999,8369.189453125,8759.521484375,9143.017578124998,9457.568359375
F5,1017175.0,-8258.142123674332,425.1651487606789,-8923.6328125,-8554.58984375,-8408.398437499998,-8015.332031249999,-7025.683593749999
FT7,1017175.0,-8216.987392078167,666.6913453987413,-9279.00390625,-8723.6328125,-8355.2734375,-7717.96875,-6733.203125
FC3,1017175.0,-6572.127147827853,331.0714118033691,-7358.203125,-6853.61328125,-6535.009765625,-6254.39453125,-6112.548828125
FCz,1017175.0,3595.2323900965757,217.5528703237168,3362.59765625,3434.716796875,3488.0371093749995,3721.6308593749995,4138.818359375
C1,1017175.0,10123.211384702116,1149.7220002459235,7762.59765625,9185.595703124998,10155.908203125,11164.990234375,11831.201171875
C5,1017175.0,-1480.9845557337878,92.75932704465953,-1897.998046875,-1544.23828125,-1456.787109375,-1420.0683593749998,-1324.658203125
TP7,1017175.0,-6526.857165295426,191.99466720947348,-6771.923828125,-6636.328124999999,-6602.34375,-6517.285156249999,-5904.833984375
CP3,1017175.0,185.09095772298278,450.74035902887175,-858.88671875,-185.791015625,255.517578125,623.388671875,719.1894531249999
P1,1017175.0,-3487.1752994372437,847.1844988657274,-4837.255859374999,-4211.1328125,-3608.3984375,-2804.0039062499995,-1746.38671875
P5,1017175.0,363.01788064407856,373.95493642158937,-187.93945312499997,87.744140625,260.83984375,607.470703125,1271.337890625
PO7,1017175.0,3303.618937473502,84.20799801031916,3109.228515625,3231.4453124999995,3302.7343749999995,3351.3183593749995,3536.962890625
PO3,1017175.0,2875.217637035094,90.40240205828064,2709.8632812499995,2810.8886718749995,2860.7910156249995,2892.48046875,3164.1113281249995
POz,1017175.0,-2141.3563897002573,357.12411646977426,-2677.4902343749995,-2454.0039062499995,-2168.994140625,-1962.3046874999998,-1242.4316406249998
PO4,1017175.0,-1483.0564358413774,361.1433037141535,-1960.546875,-1788.3300781249998,-1555.5175781249998,-1308.935546875,-512.01171875
PO8,1017175.0,4916.324010366103,242.01295952582834,4536.1328125,4681.4453125,4852.05078125,5159.08203125,5364.306640624999
P6,1017175.0,3859.725894337027,194.16966242925585,3526.66015625,3675.0,3816.9921875,4061.5234375,4209.423828124999
P2,1017175.0,-5861.144047613105,400.00288434886266,-6377.490234375,-6165.234375,-5954.833984375,-5754.150390625,-4746.484374999999
CP4,1017175.0,3656.594123180469,285.59096265649026,3173.4375,3453.22265625,3593.06640625,3880.95703125,4270.5078125
TP8,1017175.0,-4267.091232879974,491.57648076287177,-5048.73046875,-4571.240234375,-4410.742187499999,-3977.1972656249995,-3034.7656249999995
C6,1017175.0,-684.3729383867236,240.77791512611867,-1219.0917968749998,-808.544921875,-696.826171875,-525.732421875,-208.447265625
C2,1017175.0,3137.302394509072,332.6307444858057,2634.1308593749995,2887.4023437499995,3051.3671875,3395.068359375,3860.888671875
FC4,1017175.0,844.6696660634847,121.61502410240176,625.7812499999999,723.1933593749999,863.57421875,956.396484375,1126.806640625
FT8,1017175.0,-5379.543756154069,923.6651520597236,-7017.626953125,-6258.3984375,-5283.837890624999,-4680.029296875,-3877.1484374999995
F6,1017175.0,-15092.791156371737,553.8668091504164,-15794.482421874998,-15553.564453125,-15458.203125,-14569.775390625,-13283.056640624998
F2,1017175.0,-2281.1107215987295,409.56689626014514,-2728.80859375,-2584.716796875,-2455.322265625,-2015.283203125,-1179.6875
AF4,1017175.0,-10847.771861683785,682.5939599578503,-11800.87890625,-11355.175781249998,-11075.048828125,-10330.517578125,-9240.72265625
AF8,1017175.0,-14939.321406215437,644.9074136817266,-15716.015625,-15472.265624999998,-15364.257812499998,-14326.562499999998,-12992.28515625
VEOG,1017175.0,-203503.5029240608,245364.18537907893,-660477.25,-409158.625,-218139.0,1694.2620239257812,271981.34375
X,1017175.0,-647832.6134203218,152634.9472076039,-1802333.0,-619041.0,-595970.4375,-568628.625,1583508.25
Y,1017175.0,-1076728.5957325033,145809.82577103496,-3009639.0,-1159311.6875,-1130747.25,-1051165.75,369837.28125
Z,1017175.0,428233.7679072135,104416.08972488773,-24193.525390624996,361292.375,412079.68749999994,459900.9375,4019500.0
