,count,mean,std,min,25%,50%,75%,max
time,1159725.0,1159724.0,669567.8296110111,0.0,579862.0,1159724.0,1739586.0,2319448.0
Fp1,1159725.0,-1942.0224085400769,1084.4336553889616,-3967.1875000000005,-2840.0390625,-2229.541015625,-1092.431640625,4693.84765625
Fz,1159725.0,268.14136104801247,336.1893177180471,-338.671875,-33.642578125,163.427734375,608.49609375,1009.033203125
F3,1159725.0,-1480.4742592448506,298.0979528700942,-2143.212890625,-1679.4921875,-1473.779296875,-1265.4296874999998,-655.810546875
F7,1159725.0,-11605.479149109635,1440.979792884385,-14039.892578125,-12981.005859374998,-11983.398437499998,-10275.09765625,-8293.212890625
FT9,1159725.0,-13791.398278813067,1019.0796453495099,-15290.527343749998,-14736.132812499998,-14220.5078125,-12802.246093749998,-11407.03125
FC5,1159725.0,-1965.1064654588777,404.954363335397,-2738.0859375,-2282.080078125,-2019.6777343749998,-1692.7734374999998,-788.720703125
FC1,1159725.0,3379.857678999197,959.3082206288209,2023.9257812499998,2396.8749999999995,3144.873046875,4371.142578125,5143.603515624999
C3,1159725.0,-4762.081325179461,1960.4628657485623,-8186.572265624999,-6605.37109375,-4952.44140625,-2945.2636718749995,-1337.0605468749998
T7,1159725.0,-7666.458250979489,533.8554476076382,-8638.476562499998,-7964.794921874999,-7854.345703125,-7611.083984374999,-5924.023437499999
TP9,1159725.0,-13780.30394661012,954.6084575324571,-15452.880859374998,-14683.056640625,-13932.6171875,-12991.796875,-11354.345703125
CP5,1159725.0,-12580.395655363138,603.1139760329694,-13572.509765625,-13115.966796875,-12634.667968749998,-12125.927734375,-10939.257812499998
CP1,1159725.0,-1483.3487234817253,234.08915223896133,-2013.9160156249998,-1623.5351562499998,-1533.154296875,-1336.9628906249998,-917.2363281249999
Pz,1159725.0,-3174.689448998887,637.0084706424551,-4326.7578125,-3793.2617187499995,-3182.9101562499995,-2542.87109375,-2203.5156249999995
P3,1159725.0,-2148.0379169142334,681.6519305950092,-3788.7695312499995,-2611.767578125,-2255.029296875,-1647.65625,-874.658203125
P7,1159725.0,-5520.673870396606,660.930066429958,-6575.927734375,-6082.177734374999,-5846.972656249999,-4896.58203125,-3537.3535156249995
O1,1159725.0,-6387.299980363071,564.8723428234975,-7245.263671874999,-6712.988281249999,-6469.43359375,-6157.8125,-2905.76171875
Oz,1159725.0,2531.009455661296,319.6441563669369,1117.919921875,2474.169921875,2591.2109375,2691.9921874999995,4297.94921875
O2,1159725.0,3920.834544810596,672.5314463976465,2917.7734375,3286.62109375,3734.86328125,4518.9453125,6523.4375
P4,1159725.0,-1044.4351381793097,444.7487162124596,-1727.880859375,-1477.880859375,-1125.87890625,-602.44140625,-198.33984375
P8,1159725.0,-6010.419470402466,515.1668589307454,-6832.812499999999,-6449.755859375,-6155.56640625,-5629.00390625,-3393.408203125
TP10,1159725.0,-22775.58171619181,892.6038870033738,-24526.953125,-23313.232421875,-22836.23046875,-22263.57421875,-19124.51171875
CP6,1159725.0,7846.471493149305,1584.0487751503638,5506.640625,6341.210937499999,7531.835937499999,9254.150390625,10986.816406249998
CP2,1159725.0,-2639.4493963833693,953.4054004897189,-4594.775390625,-3226.025390625,-2639.55078125,-1941.796875,-627.7832031249999
Cz,1159725.0,1558.8653483062392,252.74245498977146,1066.5039062499998,1389.501953125,1462.1093749999998,1656.54296875,2325.146484375
C4,1159725.0,2994.5325214743125,754.797410153333,1831.15234375,2339.2578125,2644.04296875,3691.1132812499995,4831.201171875
T8,1159725.0,-19572.697540937777,1346.275590191785,-21815.869140625,-20825.390625,-19872.607421875,-18424.12109375,-16704.248046875
FT10,1159725.0,-18293.79552875042,1269.3992874921198,-20452.197265625,-19430.712890625,-18592.236328124996,-17071.386718749996,-15619.677734374998
FC6,1159725.0,866.9272076219578,400.23955569960737,-242.33398437499997,509.033203125,779.78515625,1211.376953125,2015.283203125
FC2,1159725.0,-10404.14308138446,1233.379804574579,-12630.126953125,-11436.23046875,-10687.109375,-9697.802734375,-7588.623046875
F4,1159725.0,3620.303515726048,735.6230170196568,2255.859375,2966.3085937499995,3341.650390625,4299.365234375,5361.669921874999
F8,1159725.0,-18559.724107757564,1140.055176794359,-20297.021484375,-19603.41796875,-18820.99609375,-17493.701171875,-16102.880859374998
Fp2,1159725.0,-7974.983238676936,1366.550786786497,-9849.0234375,-8847.119140625,-8297.314453125,-7379.931640624999,5497.998046875
AF7,1159725.0,-8906.996894721135,1558.15735300019,-12530.712890625,-9782.958984375,-9075.1953125,-8744.091796874998,401.02539062499994
AF3,1159725.0,-7136.740490067688,1081.271101507893,-9138.76953125,-7937.207031249999,-7295.166015625,-6163.818359375,-3776.806640625
AFz,1159725.0,-9806.636645995683,621.9756052388673,-10764.257812499998,-10282.617187499998,-10057.861328124998,-9223.92578125,-6625.78125
F1,1159725.0,803.9539671901609,1315.9186641544538,-1500.927734375,-561.7675781249999,591.3574218749999,2104.1503906249995,3016.1621093749995
F5,1159725.0,-1764.9504181857499,513.1172053807193,-2679.8828124999995,-2219.5312499999995,-1946.435546875,-1324.8046875,-236.767578125
FT7,1159725.0,967.0705479831561,474.2009274600487,242.96875,496.044921875,845.068359375,1488.5253906249998,1882.421875
FC3,1159725.0,-8538.268648514464,768.7519865342052,-10031.93359375,-9228.22265625,-8808.349609375,-7777.685546875,-6824.707031249999
FCz,1159725.0,-1359.0565282094758,625.9755046137493,-2894.482421875,-1890.33203125,-1461.2792968749998,-908.88671875,-37.548828125
C1,1159725.0,-1548.13512948079,395.2075520823852,-2313.96484375,-1865.380859375,-1595.60546875,-1263.57421875,-425.63476562499994
C5,1159725.0,-2996.5352903907715,215.95248561721314,-3620.41015625,-3183.59375,-2959.5703124999995,-2825.634765625,-2208.837890625
TP7,1159725.0,-9329.109743234521,271.5927718335871,-9952.001953125,-9570.947265625,-9294.7265625,-9156.591796875,-8477.24609375
CP3,1159725.0,-1197.517749990232,372.38287227490775,-1811.5722656249998,-1524.853515625,-1317.48046875,-868.5546875,-264.59960937499994
P1,1159725.0,934.4914490942087,1384.475462035434,-1163.427734375,-431.49414062499994,697.802734375,2225.830078125,3303.41796875
P5,1159725.0,-6798.459261708729,390.46536089709184,-7510.156249999999,-7188.18359375,-6828.027343749999,-6450.732421875,-5910.05859375
PO7,1159725.0,-11670.2807237943,417.6236052700603,-12494.53125,-11926.46484375,-11755.37109375,-11523.486328124998,-10377.099609375
PO3,1159725.0,-4141.869148582504,464.0653688962537,-4911.962890625,-4519.677734375,-4233.88671875,-3764.6484375,-2771.923828125
POz,1159725.0,-7762.441044204647,615.3407565325442,-8698.291015625,-8272.607421875,-8066.50390625,-7030.029296875,-6825.09765625
PO4,1159725.0,-5361.406480936012,314.2164459631051,-5984.521484375,-5567.138671874999,-5457.666015624999,-5171.484374999999,-4341.69921875
PO8,1159725.0,855.2477416268539,410.32487974145744,102.490234375,430.56640624999994,829.00390625,1161.376953125,2629.98046875
P6,1159725.0,2788.810461784448,753.8832911972504,1782.666015625,2085.5468749999995,2483.10546875,3483.0566406249995,4424.365234375
P2,1159725.0,-6905.152111424583,982.7483398350132,-8422.8515625,-7968.75,-7017.96875,-5847.021484375,-5306.542968749999
CP4,1159725.0,-4456.668753090375,414.2994418545,-5062.59765625,-4745.068359375,-4513.916015625,-4320.99609375,-3227.63671875
TP8,1159725.0,-11276.105116514691,490.3101424099208,-12091.9921875,-11702.587890625,-11389.111328125,-10926.171875,-10008.30078125
C6,1159725.0,-7698.414387831369,1098.475150371973,-9649.70703125,-8574.609375,-8140.527343749999,-6993.701171875,-5151.416015624999
C2,1159725.0,-171.35161546581625,487.8923494465197,-1025.78125,-655.419921875,-164.30664062499997,341.11328125,1177.001953125
FC4,1159725.0,-8494.261395439584,349.1015841168812,-9849.267578125,-8756.689453125,-8544.775390625,-8367.431640624998,-7375.5859375
