,count,mean,std,min,25%,50%,75%,max
time,1114250.0,1114249.0,643312.8261196103,0.0,557124.5,1114249.0,1671373.5,2228498.0
Fp1,1114250.0,-10236.778121581921,464.2647799908241,-11331.982421875,-10552.050781249998,-10363.085937499998,-9892.724609374998,-6352.343749999999
Fz,1114250.0,-2457.6590838060215,610.1201030848064,-3362.4511718749995,-2994.7753906249995,-2511.23046875,-2022.2656249999998,-1215.771484375
F3,1114250.0,-16155.699458628982,2487.0575833210714,-21233.0078125,-17347.265625,-16473.14453125,-13941.30859375,-11755.322265625
F7,1114250.0,-13303.791781230719,682.2409234002876,-14979.931640625,-13828.857421875,-13484.47265625,-12789.2578125,-11491.455078124998
FT9,1114250.0,4048.9498710332764,446.90842303171434,2861.767578125,3659.6191406249995,4130.078125,4420.410156249999,4862.597656249999
FC5,1114250.0,17065.297635872994,1128.5159868618673,14134.814453125,16147.949218749998,16989.550781249996,18244.140625,19053.02734375
FC1,1114250.0,-9120.07027954622,982.297076990997,-11825.927734375,-9394.726562499998,-8724.462890625,-8396.484374999998,-8068.505859375
C3,1114250.0,-1032.2492273390174,627.0770300493999,-2041.748046875,-1603.1738281249998,-1191.748046875,-504.68749999999994,384.47265625
T7,1114250.0,-5864.622050505174,1293.113587494288,-8836.425781249998,-6954.296875,-5931.640625,-4699.218749999999,-2717.822265625
TP9,1114250.0,6876.017648195605,1653.8235530875736,4796.484375,5803.22265625,6366.30859375,7030.517578124999,11080.712890625
CP5,1114250.0,-3013.18739916669,840.3593500264362,-4250.78125,-3767.7246093749995,-3203.80859375,-2180.95703125,-1316.943359375
CP1,1114250.0,7421.339757816006,451.9407344358762,6823.144531249999,7057.763671875,7200.927734374999,7796.777343749999,8417.431640624998
Pz,1114250.0,-2543.605833607948,557.874006865538,-4243.896484375,-2979.58984375,-2552.5390625,-2121.240234375,-1569.140625
P3,1114250.0,5778.166260499635,387.4061532411937,5181.4453125,5497.509765624999,5602.63671875,6145.3125,6662.158203125
P7,1114250.0,-2318.060201868199,572.6801125076796,-4058.837890625,-2698.2421875,-2207.666015625,-1754.4921875,-1363.623046875
O1,1114250.0,-6118.637404512915,2199.972058131508,-8994.677734375,-7833.984375,-6785.791015625,-4877.099609374999,-827.44140625
Oz,1114250.0,2833.3128787055475,645.7963694826427,1948.9257812499998,2232.2265625,2668.7255859375,3443.10302734375,4128.22265625
O2,1114250.0,7164.658072580702,549.1462554961057,6143.945312499999,6613.76953125,7196.093749999999,7733.886718749999,7952.636718749999
P4,1114250.0,2066.8200036021285,472.67196842548367,1324.4140624999998,1657.080078125,1985.0585937499998,2459.130859375,3135.546875
P8,1114250.0,-1606.863098733383,262.16652483494244,-2263.18359375,-1823.4375,-1667.041015625,-1338.1835937499998,-431.15234375
TP10,1114250.0,-5822.229191002216,209.77711435821894,-7238.037109375,-5960.839843749999,-5866.650390624999,-5672.314453125,-5075.927734375
CP6,1114250.0,11845.975969200485,1555.551313248421,9214.306640625,10373.828125,11684.326171874998,13212.890625,14911.572265625
CP2,1114250.0,10727.151618810649,1647.341822087726,7704.541015625,9722.912597656248,11294.091796875,12098.828124999998,12586.5234375
Cz,1114250.0,7399.831631553946,699.789911772616,6230.17578125,6753.955078124999,7364.648437499999,8088.232421874999,8537.207031249998
C4,1114250.0,-3328.2116647618914,1044.312567098377,-5690.13671875,-4135.26611328125,-3171.5332031249995,-2407.373046875,-1495.751953125
T8,1114250.0,-7296.737212136457,204.19566139546328,-8785.546875,-7377.099609375,-7263.671875,-7160.693359374999,-6333.642578125
FT10,1114250.0,1595.038568061827,546.2438231761812,519.189453125,1104.8339843749998,1424.21875,2091.455078125,2863.7695312499995
FC6,1114250.0,7038.236130183209,530.3858106806384,5681.640625,6559.716796874999,6893.994140625,7593.505859374999,8341.30859375
FC2,1114250.0,8502.296539590112,823.2742793925104,6932.421875,7775.195312499999,8550.78125,9230.957031249998,9874.267578125
F4,1114250.0,-9320.143059416718,1505.6394129518317,-11930.517578125,-10375.29296875,-9662.255859375,-7913.818359375,-6394.433593749999
F8,1114250.0,-12033.100694790148,2275.020826703636,-16507.03125,-13759.86328125,-12246.58203125,-9794.82421875,-7993.505859375
Fp2,1114250.0,-14243.285927771623,1856.543142957949,-17622.4609375,-15841.259765625,-14225.439453124998,-12689.35546875,-10499.951171874998
AF7,1114250.0,-12958.498546308825,1604.4341315746988,-16688.57421875,-13745.01953125,-13246.19140625,-11556.005859375,-9543.212890625
AF3,1114250.0,-7394.1705390572415,2308.91989099485,-12558.251953125,-8777.001953125,-7251.7578125,-5313.720703125,-3643.017578125
AFz,1114250.0,-5612.449445131955,1125.7408161723286,-8181.982421874999,-6456.0546875,-5551.66015625,-4640.966796875,-3647.119140625
F1,1114250.0,-6150.59668201004,544.8526861151848,-6893.798828125,-6539.990234374999,-6438.28125,-5747.412109375,-4680.566406249999
F5,1114250.0,-17324.824953286265,2128.9322075536284,-22558.593749999996,-18039.208984375,-17493.06640625,-15285.15625,-14171.728515624998
FT7,1114250.0,-13930.47317890923,1315.1223034420616,-16288.232421875,-14925.390625,-14129.638671875,-12674.902343749998,-11587.451171874998
FC3,1114250.0,-8587.31110739602,1480.258173450502,-11070.3125,-9964.73388671875,-8555.029296874998,-7261.865234375,-6011.279296875
FCz,1114250.0,-4395.154372204187,835.2541505647389,-5967.333984375,-5076.3671875,-4516.2109375,-3582.4218749999995,-2830.4199218749995
C1,1114250.0,-5930.3346303479775,294.6444950917317,-6569.873046875,-6142.041015625,-5969.677734375,-5739.074707031249,-4932.910156249999
C5,1114250.0,-8970.713277086956,370.67885398554716,-9667.626953125,-9287.6953125,-9050.48828125,-8646.728515625,-8099.90234375
TP7,1114250.0,-12516.45581082076,356.98424879844146,-13130.95703125,-12798.14453125,-12641.455078124998,-12149.072265625,-11038.964843749998
CP3,1114250.0,3837.1775490099844,225.5651773998296,3356.640625,3645.556640625,3819.189453125,4046.2890624999995,4333.7890625
P1,1114250.0,-576.9100847332847,1108.8784551241697,-2559.765625,-1339.0625,-583.203125,187.79296875,1791.650390625
P5,1114250.0,3588.6115688365912,1005.8299694637179,2056.591796875,2549.8046874999995,3462.109375,4561.42578125,5550.09765625
PO7,1114250.0,9566.080202928679,1274.6023812861338,7659.082031249999,8364.892578125,9357.470703124998,10722.8515625,11949.609375
PO3,1114250.0,16478.16867230445,304.41345851737924,15941.601562499998,16226.07421875,16441.40625,16600.78125,17259.66796875
POz,1114250.0,3107.4523171503392,340.9404009619585,2507.421875,2827.001953125,3018.1640625,3379.0039062499995,3793.359375
PO4,1114250.0,9594.093688649877,746.127288293195,8459.765624999998,8851.269531249998,9541.992187499998,10289.2578125,10954.6875
PO8,1114250.0,3763.566376407547,291.1500665914295,3104.052734375,3494.091796875,3698.9257812499995,4055.17578125,4555.322265625
P6,1114250.0,10276.539016618872,773.7788999907507,9028.7109375,9512.451171875,10184.326171875,10931.93359375,11949.267578124998
P2,1114250.0,-5899.978714443221,237.01695219360676,-6395.654296875,-6092.187499999999,-5882.2265625,-5753.466796875,-2777.7832031249995
CP4,1114250.0,8978.861896314786,1124.7797497989834,6832.763671875,7979.589843749999,8970.80078125,9969.335937499998,10988.720703125
TP8,1114250.0,-60.571848400339356,245.10350771302166,-651.611328125,-249.75585937499997,-141.30859375,90.91796875,1019.5800781249999
C6,1114250.0,6402.671976665919,962.4511055431905,4549.072265625,5496.97265625,6265.0390625,7261.376953125,8492.578124999998
C2,1114250.0,3284.7038761884396,3047.46352956822,-3091.259765625,3755.908203125,4446.2890625,5355.810546875,5918.994140625
FC4,1114250.0,-2204.8588887564506,482.9836677170789,-3381.494140625,-2647.5097656249995,-2181.640625,-1826.5624999999998,-1024.4140625
FT8,1114250.0,-6305.142632595145,546.1284353286034,-7348.53515625,-6733.935546875,-6551.220703125,-5684.08203125,-4810.009765625
F6,1114250.0,-18100.261073609632,2078.644361842702,-22427.9296875,-19896.337890624996,-17935.546875,-16279.98046875,-14369.23828125
F2,1114250.0,11445.50542050251,501.5578794205351,10647.412109374998,10945.117187499998,11400.29296875,11958.984374999998,12390.087890625
AF4,1114250.0,-17035.54519260433,2276.8788886090015,-21568.408203125,-18663.037109375,-16949.12109375,-14961.9140625,-13260.888671874998
AF8,1114250.0,-10863.709082535197,2603.510842388162,-15831.152343749998,-13063.134765625,-10731.2744140625,-8483.10546875,-6083.544921875
VEOG,1114250.0,-1282450.2031864203,91506.28229858114,-1424915.75,-1363449.125,-1302285.9375,-1231812.9375,-393646.375
X,1114250.0,-444265.7494691626,113321.51409959239,-2153488.7499999995,-469525.74999999994,-445003.8125,-415981.99999999994,460749.28125
Y,1114250.0,1371160.4983461269,158298.94114064163,-953326.5,1386291.3749999998,1404744.375,1415584.375,2724408.0
Z,1114250.0,-83173.25447780149,264368.5650291753,-2319868.25,-90648.9765625,-17136.6328125,12292.265625,526824.3125
