onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
388.2540000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
389.8040000000	n/a	n/a	Trn No Response	n/a	n/a	S105
391.9060000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
392.7480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
392.8240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
394.9080000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
396.4580000000	n/a	n/a	Trn No Response	n/a	n/a	S105
398.5600000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
399.6200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
399.6780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
401.7640000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
403.3140000000	n/a	n/a	Trn No Response	n/a	n/a	S105
405.4160000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
406.2000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
406.2660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
408.3520000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
409.2000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
409.2680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
411.3540000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
412.1760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
412.2380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
414.3220000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
415.2820000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
417.3920000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
418.0340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
418.0920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
420.1780000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
420.9900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
421.0620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
423.1460000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
423.7700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
423.8300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
425.9160000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
427.1340000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
429.2340000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
430.1180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
430.1860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
432.2700000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
432.9340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
433.0040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
435.0880000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
436.0740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
436.1400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
438.2240000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
439.2860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
439.3580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
441.4440000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
442.2180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
442.2780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
444.3620000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
445.4380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
445.4960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
447.5820000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
448.4380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
448.4980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
450.5840000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
451.2780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
451.3520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
453.4360000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
454.2180000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
456.3220000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
457.2460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
457.3060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
459.3900000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
460.2260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
460.2920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
462.3760000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
