onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
484.0600000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
484.8300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
484.8940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
486.9800000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
487.7800000000	n/a	n/a	Trn No Response	n/a	n/a	S105
489.8820000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
490.6020000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
492.7000000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
493.3620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
493.4340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
495.5200000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
496.1740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
496.2360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
498.3220000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
499.0980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
499.1560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
501.2400000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
501.9020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
501.9740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
504.0600000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
504.7580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
504.8260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
506.9120000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
507.6940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
507.7620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
509.8480000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
510.5180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
510.5820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
512.6660000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
513.3620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
513.4340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
515.5180000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
516.3180000000	n/a	n/a	Trn No Response	n/a	n/a	S105
518.4200000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
519.0020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
519.0720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
521.1560000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
521.8060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
521.8740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
523.9580000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
524.5580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
524.6260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
526.7100000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
527.5100000000	n/a	n/a	Trn No Response	n/a	n/a	S105
529.6120000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
530.1380000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
530.1960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
532.2820000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
532.8340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
532.8980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
534.9840000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
535.3940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
535.4660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
537.5520000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
538.1660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
538.2360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
540.3200000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
540.8500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
540.9220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
543.0060000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
543.6540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
543.7240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
545.8080000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
546.4900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
546.5580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
548.6440000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
549.1500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
549.2100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
551.2960000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
551.8820000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
551.9460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
554.0320000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
554.7940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
554.8660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
556.9500000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
557.4740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
557.5340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
559.6180000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
560.1940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
560.2520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
562.3380000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
562.7820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
562.8540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
564.9400000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
565.4180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
565.4900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
567.5740000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
568.2700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
568.3420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
570.4280000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
571.0020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
571.0600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
573.1460000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
573.9280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
573.9960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
576.0820000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
576.7880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
576.8480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
578.9340000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
579.5240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
579.5840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
581.6700000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
582.2920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
582.3520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
