onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
287.9540000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
288.7540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
290.8560000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
291.6560000000	n/a	n/a	Trn No Response	n/a	n/a	S105
293.7580000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
294.5540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
294.6260000000	n/a	n/a	FB: 0	n/a	n/a	S  9
296.7100000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
297.3600000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
299.4620000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
300.2240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
300.2960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
302.3820000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
303.1820000000	n/a	n/a	Trn No Response	n/a	n/a	S105
305.2840000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
305.8600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
305.9340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
308.0180000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
308.5400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
308.6020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
310.6880000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
311.2600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
311.3220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
313.4060000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
314.0800000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
314.1400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
316.2260000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
316.7880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
316.8580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
318.9440000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
319.7440000000	n/a	n/a	Trn No Response	n/a	n/a	S105
321.8460000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
322.4760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
322.5460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
324.6320000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
325.1880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
325.2480000000	n/a	n/a	FB: +1	n/a	n/a	S  8
327.3340000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
327.9360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
328.0000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
330.0860000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
330.6400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
330.7020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
332.7880000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
333.4360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
333.5060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
335.5900000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
336.3900000000	n/a	n/a	Trn No Response	n/a	n/a	S105
338.4920000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
339.0240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
339.0920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
341.1780000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
341.9160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
341.9780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
344.0640000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
344.5960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
344.6640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
346.7480000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
347.3720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
347.4320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
349.5180000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
350.2600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
350.3180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
352.4020000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
353.0400000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
355.1380000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
355.8360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
355.9060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
357.9900000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
358.5360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
358.6080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
360.6920000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
361.3480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
361.4100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
363.4940000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
364.0480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
364.1120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
366.1960000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
366.9680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
367.0300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
369.1160000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
369.6120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
369.6820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
