onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
467.7480000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
468.2640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
468.3300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
470.4160000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
471.0540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
471.1160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
473.2020000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
473.9140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
473.9860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
476.0700000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
476.5380000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
478.6380000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
479.4380000000	n/a	n/a	Trn No Response	n/a	n/a	S105
481.5400000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
482.1300000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
484.2260000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
484.8780000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
486.9780000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
487.7780000000	n/a	n/a	Trn No Response	n/a	n/a	S105
489.8800000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
490.4140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
490.4820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
492.5660000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
493.1620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
493.2340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
495.3180000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
495.8700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
495.9360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
498.0200000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
498.7500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
498.8200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
500.9060000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
