onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
556.1880000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
556.9880000000	n/a	n/a	Trn No Response	n/a	n/a	S105
559.0900000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
559.5780000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
561.6920000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
562.2260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
562.2920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
564.3760000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
564.8260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
564.8940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
566.9780000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
567.7780000000	n/a	n/a	Trn No Response	n/a	n/a	S105
569.8800000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
570.4980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
570.5640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
572.6500000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
573.4220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
573.4840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
575.5680000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
576.3680000000	n/a	n/a	Trn No Response	n/a	n/a	S105
578.4700000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
579.0540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
579.1220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
581.2060000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
581.7220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
581.7900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
583.8740000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
584.4420000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
586.5440000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
586.9100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
586.9780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
589.0620000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
589.6740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
589.7460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
591.8320000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
592.4220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
592.4820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
594.5660000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
595.1700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
595.2340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
597.3180000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
597.7580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
597.8180000000	n/a	n/a	FB: 0	n/a	n/a	S  9
599.9040000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
600.5580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
600.6220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
602.7060000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
603.5060000000	n/a	n/a	Trn No Response	n/a	n/a	S105
605.6080000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
606.1140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
606.1760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
608.2600000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
608.8860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
608.9440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
611.0300000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
611.8300000000	n/a	n/a	Trn No Response	n/a	n/a	S105
613.9320000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
614.4360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
614.4980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
616.5840000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
616.8520000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
616.9160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
619.0020000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
619.6400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
619.7020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
