onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
350.5740000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
351.3640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
351.4420000000	n/a	n/a	FB: 0	n/a	n/a	S  9
353.5260000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
354.3380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
354.4100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
356.4960000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
357.2540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
357.3120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
359.3980000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
359.9180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
359.9820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
362.0660000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
362.7460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
362.8160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
364.9020000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
365.4580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
365.5180000000	n/a	n/a	FB: 0	n/a	n/a	S  9
367.6040000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
368.2620000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
368.3220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
370.4060000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
371.0580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
371.1240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
373.2080000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
374.0180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
374.0760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
376.1600000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
376.6940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
376.7600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
378.8460000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
379.6100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
379.6800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
381.7640000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
382.2820000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
382.3480000000	n/a	n/a	FB: +1	n/a	n/a	S  8
384.4340000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
385.0260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
385.0840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
387.1680000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
387.6620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
387.7360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
389.8200000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
390.4380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
390.5040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
392.5900000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
393.0860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
393.1560000000	n/a	n/a	FB: 0	n/a	n/a	S  9
395.2420000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
396.0220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
396.0920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
398.1780000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
398.7820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
398.8440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
400.9300000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
401.4100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
401.4800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
403.5640000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
404.1220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
404.1820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
406.2680000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
406.9380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
407.0000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
409.0860000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
409.7460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
409.8020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
411.8880000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
412.3580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
412.4220000000	n/a	n/a	FB: +1	n/a	n/a	S  8
414.5060000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
415.0260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
415.0900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
417.1760000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
417.7180000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
417.7760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
419.8600000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
420.4060000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
420.4780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
422.5620000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
