onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
363.2320000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
363.8140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
363.8820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
365.9680000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
366.3460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
366.4180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
368.5020000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
368.9460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
369.0040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
371.0880000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
371.5740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
371.6380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
373.7240000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
374.5100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
374.5740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
376.6580000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
377.4600000000	n/a	n/a	Trn No Response	n/a	n/a	S105
379.5620000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
380.1500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
380.2120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
382.2960000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
382.7260000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
384.8320000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
385.3580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
385.4160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
387.5000000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
388.1980000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
390.3020000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
391.0500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
391.1200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
393.2060000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
393.8140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
393.8720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
395.9580000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
396.7220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
396.7920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
398.8760000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
399.5020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
399.5600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
401.6440000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
402.3100000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
402.3780000000	n/a	n/a	FB: 0	n/a	n/a	S  9
404.4640000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
405.1380000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
405.1980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
407.2820000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
407.9980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
408.0660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
410.1520000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
410.7620000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
412.8700000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
413.5260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
413.5880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
415.6720000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
416.3140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
416.3720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
418.4580000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
419.1280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
419.1920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
421.2760000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
422.0760000000	n/a	n/a	Trn No Response	n/a	n/a	S105
424.1780000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
424.7360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
424.7960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
426.8800000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
427.5240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
427.5980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
429.6840000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
430.2480000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
430.3160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
432.4020000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
433.0120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
433.0860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
435.1700000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
435.8400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
435.9040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
437.9900000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
438.6040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
438.6740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
440.7580000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
441.5580000000	n/a	n/a	Trn No Response	n/a	n/a	S105
443.6600000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
444.1680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
444.2280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
446.3120000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
446.8080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
446.8800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
448.9640000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
449.7120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
449.7820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
451.8660000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
452.6660000000	n/a	n/a	Trn No Response	n/a	n/a	S105
454.7680000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
455.5240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
455.5860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
457.6720000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
458.3120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
458.3720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
460.4560000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
461.1640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
461.2240000000	n/a	n/a	FB: +1	n/a	n/a	S  8
463.3080000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
463.8960000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
465.9940000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
466.6000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
466.6620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
468.7460000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
469.3400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
469.4140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
471.4980000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
471.9920000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
474.1000000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
474.8920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
474.9520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
477.0360000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
477.6440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
477.7040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
479.7880000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
480.4520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
480.5220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
482.6060000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
483.2120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
483.2740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
485.3600000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
486.1480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
486.2100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
488.2940000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
488.8440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
488.9120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
490.9960000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
491.7720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
491.8300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
493.9160000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
494.7160000000	n/a	n/a	Trn No Response	n/a	n/a	S105
496.8180000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
497.3880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
497.4520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
499.5360000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
500.1880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
500.2540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
502.3380000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
502.9840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
503.0560000000	n/a	n/a	FB: 0	n/a	n/a	S  9
505.1400000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
505.8720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
505.9420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
508.0260000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
508.5320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
508.5940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
510.6780000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
511.1920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
511.2620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
513.3480000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
513.9640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
514.0300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
