onset	duration	sample	trial_type	response_time	stim_file	value
531.5700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
533.6560000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
534.1860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
534.2560000000	n/a	n/a	FB: 0	n/a	n/a	S  9
536.3400000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
536.9900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
537.0580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
539.1420000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
539.6420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
539.7100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
541.7940000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
542.2820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
542.3460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
544.4300000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
545.0980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
545.1640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
547.2480000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
547.7260000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
547.7820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
549.8680000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
550.6680000000	n/a	n/a	Trn No Response	n/a	n/a	S105
552.7700000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
553.2900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
553.3540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
555.4380000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
556.0740000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
556.1400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
558.2240000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
558.6100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
558.6740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
560.7600000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
561.2820000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
563.3780000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
564.1780000000	n/a	n/a	Trn No Response	n/a	n/a	S105
566.2800000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
566.9440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
567.0140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
569.0980000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
569.4760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
569.5500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
571.6340000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
572.1640000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
572.2340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
574.3200000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
575.0080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
575.0700000000	n/a	n/a	FB: 0	n/a	n/a	S  9
577.1560000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
577.7200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
577.7880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
579.8740000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
580.5160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
580.5740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
582.6600000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
583.1600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
583.2260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
585.3120000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
585.8400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
585.9120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
587.9960000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
588.6400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
588.7140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
590.7980000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
591.3040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
591.3660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
593.4500000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
594.2520000000	n/a	n/a	Trn No Response	n/a	n/a	S105
596.3540000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
596.8800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
596.9540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
599.0380000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
599.6200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
599.6900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
601.7740000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
602.4440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
602.5080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
604.5920000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
605.1080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
605.1760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
607.2620000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
607.8920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
607.9620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
610.0480000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
610.4360000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
612.5320000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
613.0960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
613.1660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
615.2520000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
615.8360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
615.9020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
617.9860000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
618.4960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
618.5700000000	n/a	n/a	FB: +1	n/a	n/a	S  8
620.6560000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
621.2080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
621.2720000000	n/a	n/a	FB: +1	n/a	n/a	S  8
623.3580000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
623.8080000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
623.8740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
625.9600000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
626.6040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
626.6760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
628.7620000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
629.2400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
629.3120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
631.3960000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
631.9640000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
634.0660000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
634.6160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
634.6820000000	n/a	n/a	FB: 0	n/a	n/a	S  9
636.7680000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
637.2680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
637.3340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
639.4200000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
639.8840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
639.9540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
642.0380000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
642.7000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
642.7720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
644.8580000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
645.3840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
645.4580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
647.5420000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
648.1680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
648.2260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
650.3120000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
650.8520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
650.9120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
652.9960000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
653.6680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
653.7300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
655.8160000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
656.4200000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
656.4820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
658.5680000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
659.0920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
659.1520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
661.2360000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
661.8760000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
661.9360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
664.0220000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
664.6520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
664.7220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
666.8080000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
667.3000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
667.3580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
669.4420000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
669.9160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
669.9760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
672.0620000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
672.5560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
672.6280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
674.7140000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
675.3400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
675.3980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
677.4820000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
678.0840000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
678.1500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
680.2340000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
680.8400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
680.9020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
682.9860000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
683.5600000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
683.6200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
685.7040000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
686.2760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
686.3380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
688.4240000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
689.0800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
689.1400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
691.2260000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
692.0260000000	n/a	n/a	Trn No Response	n/a	n/a	S105
694.1280000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
694.6280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
694.6960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
696.7800000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
697.2600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
697.3300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
699.4160000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
699.7800000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
699.8500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
701.9340000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
702.6600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
702.7180000000	n/a	n/a	FB: 0	n/a	n/a	S  9
704.8020000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
705.3400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
705.4040000000	n/a	n/a	FB: +1	n/a	n/a	S  8
707.4880000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
707.9680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
708.0380000000	n/a	n/a	FB: 0	n/a	n/a	S  9
710.1240000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
710.7520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
710.8240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
712.9100000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
713.5720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
713.6440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
715.7280000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
716.3680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
716.4280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
718.5140000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
719.1520000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
721.2480000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
721.8040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
721.8660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
723.9500000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
724.4720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
724.5340000000	n/a	n/a	FB: 0	n/a	n/a	S  9
726.6200000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
727.2480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
727.3200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
748.6640000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
751.3920000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
752.4560000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
753.6620000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
754.7240000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
756.6900000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
757.7600000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
758.8460000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
759.9120000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
760.9980000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
762.0640000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
763.0100000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
764.0820000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
765.3620000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
766.4340000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
767.9180000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
768.9860000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
770.1460000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
771.2040000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
772.0860000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
773.1560000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
774.7020000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
775.7740000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
776.8620000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
777.9260000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
779.1820000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
780.2440000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
782.0620000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
783.1300000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
785.1860000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
786.2500000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
787.2140000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
788.2840000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
789.2460000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
790.3020000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
791.4820000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
792.5380000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
793.9500000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
795.0220000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
796.2340000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
797.2900000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
798.9620000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
800.0260000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
801.4060000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
802.4780000000	n/a	n/a	Test Stim: BA	n/a	n/a	S 21
803.5420000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
804.6120000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
805.6940000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
806.7640000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
807.9620000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
809.0340000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
809.8900000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
810.9520000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
811.9940000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
813.0520000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
814.4940000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
815.5540000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
817.4780000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
818.5400000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
819.4260000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
820.4920000000	n/a	n/a	Test Stim: CA	n/a	n/a	S 31
822.5620000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
823.6280000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
825.5420000000	n/a	n/a	Test Resp: right,incorrect	n/a	n/a	S  4
826.6140000000	n/a	n/a	Test Stim: BD	n/a	n/a	S 24
827.5380000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
828.5980000000	n/a	n/a	Test Stim: CD	n/a	n/a	S 34
829.4860000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
830.5500000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
832.0580000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
833.1180000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
834.5220000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
835.5860000000	n/a	n/a	Test Stim: BC	n/a	n/a	S 23
836.9180000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
837.9880000000	n/a	n/a	Test Stim: AD	n/a	n/a	S 14
838.9300000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
839.9900000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
841.2420000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
842.3080000000	n/a	n/a	Test Stim: CB	n/a	n/a	S 32
844.0820000000	n/a	n/a	Test Resp: left,incorrect	n/a	n/a	S  3
845.1440000000	n/a	n/a	Test Stim: DB	n/a	n/a	S 42
846.0740000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
847.1460000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
848.1300000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
849.1980000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
850.2980000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
851.3660000000	n/a	n/a	Test Stim: AC	n/a	n/a	S 13
853.8980000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
854.9680000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
855.9340000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
857.0040000000	n/a	n/a	Test Stim: AB	n/a	n/a	S 12
857.8700000000	n/a	n/a	Test Resp: left,correct	n/a	n/a	S  1
858.9380000000	n/a	n/a	Test Stim: DA	n/a	n/a	S 41
859.7340000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
860.7900000000	n/a	n/a	Test Stim: DC	n/a	n/a	S 43
862.1300000000	n/a	n/a	Test Resp: right,correct	n/a	n/a	S  2
911.9960000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
912.6440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
912.7120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
914.7980000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
915.4480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
915.5140000000	n/a	n/a	FB: 0	n/a	n/a	S  9
917.6000000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
918.3920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
918.4500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
920.5340000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
920.9760000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
921.0360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
923.1200000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
923.9200000000	n/a	n/a	Trn No Response	n/a	n/a	S105
926.0220000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
926.8220000000	n/a	n/a	Trn No Response	n/a	n/a	S105
928.9240000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
929.5160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
929.5760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
931.6600000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
