onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
274.4540000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
275.0820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
275.1540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
277.2400000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
277.8440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
277.9060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
279.9920000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
280.5120000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
280.5760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
282.6600000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
283.2120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
283.2780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
285.3620000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
286.1620000000	n/a	n/a	Trn No Response	n/a	n/a	S105
288.2640000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
288.8320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
288.8980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
290.9840000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
291.5040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
291.5680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
293.6520000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
294.4240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
294.4860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
296.5700000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
297.2240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
297.2880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
299.3740000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
299.8720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
299.9400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
302.0260000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
302.5280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
302.5920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
304.6780000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
305.2240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
305.2940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
307.3800000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
307.7880000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
309.8980000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
310.5960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
310.6660000000	n/a	n/a	FB: 0	n/a	n/a	S  9
312.7500000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
313.3320000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
313.4000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
315.4860000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
315.8560000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
315.9200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
318.0040000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
318.5200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
318.5880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
320.6720000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
321.0360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
321.1060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
323.1920000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
323.5560000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
323.6260000000	n/a	n/a	FB: +1	n/a	n/a	S  8
325.7100000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
326.4000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
326.4600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
328.5460000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
329.1440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
329.2120000000	n/a	n/a	FB: +1	n/a	n/a	S  8
