onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
391.6540000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
392.4540000000	n/a	n/a	Trn No Response	n/a	n/a	S105
394.5560000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
395.1900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
395.2560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
397.3420000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
397.8360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
397.9080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
399.9940000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
400.3280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
400.3940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
402.4800000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
402.8680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
402.9300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
405.0140000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
405.5280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
405.5980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
407.6840000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
408.1240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
408.1840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
410.2680000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
410.6720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
410.7360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
412.8200000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
413.1400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
